A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
10,30371.0,663.0,30700.0,1142.0,29985,1405,29475,1231,1495,2817,13.13,-18.57,17.89,-42.38,7.54,-55.45,0.15,-46.8,107,40_0015225_0015249-reel_begin_end,535,-78.636002,-178.103394
1,2274.0,654.0,2664.0,978.0,2085,1404,1381,1233,1492,1381,13.03,-19.22,18.71,-34.77,10.28,-55.22,0.02,-47.01,107,40_0015250_0015274-reel_begin_end,514,-78.6772,-176.079803
2,5271.0,634.0,5964.0,1165.0,4892,1403,4381,1230,1492,1381,12.99,-18.26,23.08,-43.74,7.47,-55.17,0.02,-46.86,107,40_0015250_0015274-reel_begin_end,515,-78.6772,-176.178696
3,8298.0,668.0,8669.0,954.0,7908,1404,7409,1230,1492,1381,13.09,-19.89,18.49,-33.62,7.41,-55.22,0.14,-46.86,107,40_0015250_0015274-reel_begin_end,516,-78.6745,-176.270096
4,11317.0,663.0,11663.0,720.0,10963,1403,10428,1229,1492,1381,13.09,-19.65,18.13,-22.38,7.93,-55.17,0.14,-46.82,107,40_0015250_0015274-reel_begin_end,517,-78.673096,-176.370407
5,14250.0,669.0,14607.0,855.0,13875,1406,13360,1232,1492,1381,12.99,-19.94,18.19,-28.86,7.52,-55.31,0.02,-46.96,107,40_0015250_0015274-reel_begin_end,518,-78.670303,-176.469193
6,17270.0,631.0,17616.0,788.0,16920,1407,16384,1232,1492,1381,12.99,-18.11,18.03,-25.65,7.89,-55.36,0.08,-46.96,107,40_0015250_0015274-reel_begin_end,519,-78.667603,-176.559799
7,20293.0,650.0,20643.0,915.0,19922,1405,19408,1231,1492,1381,13.03,-19.02,18.13,-31.74,7.63,-55.26,0.14,-46.91,107,40_0015250_0015274-reel_begin_end,520,-78.664902,-176.653198
8,23226.0,644.0,23573.0,944.0,22847,1402,22340,1228,1492,1381,12.93,-18.74,17.98,-33.14,7.41,-55.12,0.02,-46.77,107,40_0015250_0015274-reel_begin_end,521,-78.663498,-176.75
9,26247.0,658.0,26583.0,1090.0,25861,1405,25354,1230,1492,1381,13.09,-19.41,17.98,-40.14,7.47,-55.26,0.08,-46.86,107,40_0015250_0015274-reel_begin_end,522,-78.660706,-176.844803
10,29211.0,643.0,29558.0,832.0,28858,1407,28315,1232,1492,1381,13.13,-18.69,18.19,-27.76,7.99,-55.36,0.08,-46.96,107,40_0015250_0015274-reel_begin_end,523,-78.659393,-176.936203
11,32137.0,654.0,32491.0,896.0,31780,1407,31248,1231,1492,1381,12.93,-19.22,18.08,-30.83,7.73,-55.36,-0.02,-46.91,107,40_0015250_0015274-reel_begin_end,524,-78.659393,-177.035004
12,35151.0,697.0,35501.0,674.0,34776,1406,34265,1231,1492,1381,12.99,-21.28,18.08,-20.18,7.52,-55.31,0.08,-46.91,107,40_0015250_0015274-reel_begin_end,525,-78.656601,-177.131805
1,3703.0,697.0,4057.0,795.0,3321,1405,2814,1231,1492,2814,13.04,-21.26,18.23,-25.99,7.44,-55.44,0.02,-47.04,107,40_0015275_0015299-reel_begin_end,501,-78.704697,-174.843307
2,6723.0,652.0,7305.0,1223.0,6334,1409,5837,1234,1492,2814,13.04,-19.09,21.57,-46.65,7.34,-55.63,0.06,-47.18,107,40_0015275_0015299-reel_begin_end,502,-78.701904,-174.933899
3,9740.0,670.0,10090.0,662.0,9383,1407,8851,1230,1492,2814,13.14,-19.96,18.27,-19.57,7.91,-55.53,0.12,-46.99,107,40_0015275_0015299-reel_begin_end,503,-78.700607,-175.020401
4,12736.0,691.0,13090.0,921.0,12386,1407,11851,1234,1492,2814,13.08,-20.97,18.27,-32.07,7.96,-55.53,0.12,-47.18,107,40_0015275_0015299-reel_begin_end,504,-78.699203,-175.112503
5,15756.0,647.0,16185.0,938.0,15371,1404,14867,1230,1492,2814,13.08,-18.84,19.37,-32.89,7.44,-55.39,0.06,-46.99,107,40_0015275_0015299-reel_begin_end,505,-78.6978,-175.207199
6,18709.0,624.0,19063.0,631.0,18338,1404,17824,1231,1492,2814,12.98,-17.73,18.17,-18.07,7.55,-55.39,0.02,-47.04,107,40_0015275_0015299-reel_begin_end,506,-78.696396,-175.289597
7,21646.0,620.0,22000.0,735.0,21264,1408,20761,1235,1492,2814,12.98,-17.54,18.17,-23.09,7.38,-55.58,0.02,-47.23,107,40_0015275_0015299-reel_begin_end,507,-78.692307,-175.380203
8,24590.0,659.0,24936.0,659.0,24226,1408,23704,1234,1492,2814,13.04,-19.42,18.11,-19.42,7.71,-55.58,0.06,-47.18,107,40_0015275_0015299-reel_begin_end,508,-78.689606,-175.476395
9,27620.0,640.0,27970.0,963.0,27231,1406,26731,1233,1492,2814,13.04,-18.51,18.17,-34.1,7.34,-55.49,0.02,-47.13,107,40_0015275_0015299-reel_begin_end,509,-78.689606,-175.575302
10,30556.0,627.0,31121.0,1078.0,30428,1401,29667,1228,1492,2814,12.98,-17.88,21.26,-39.65,11.11,-55.24,-0.04,-46.89,107,40_0015275_0015299-reel_begin_end,510,-78.685501,-175.661804
11,33606.0,618.0,33953.0,851.0,33217,1407,32674,1231,1492,2814,13.71,-17.44,18.8,-28.69,8.01,-55.53,0.06,-47.04,107,40_0015275_0015299-reel_begin_end,511,-78.684097,-175.757904
1,2260.0,619.0,2599.0,1151.0,1885,1406,1374,1234,1492,1371,13.04,-16.88,18.04,-42.86,7.52,-55.32,-0.01,-46.92,107,40_0015300_0015324-reel_begin_end,489,-78.725296,-173.746002
2,5203.0,650.0,5560.0,685.0,4835,1408,4321,1237,1492,1371,12.94,-18.4,18.2,-20.11,7.52,-55.42,-0.06,-47.06,107,40_0015300_0015324-reel_begin_end,490,-78.725296,-173.8284
3,8226.0,655.0,8584.0,677.0,7851,1406,7344,1233,1492,1371,12.99,-18.64,18.26,-19.72,7.46,-55.32,-0.01,-46.87,107,40_0015300_0015324-reel_begin_end,491,-78.722504,-173.934204
4,11236.0,633.0,11590.0,642.0,10851,1407,10351,1235,1492,1371,12.99,-17.57,18.2,-18.01,7.31,-55.37,-0.06,-46.97,107,40_0015300_0015324-reel_begin_end,492,-78.719803,-174.022095
5,14179.0,642.0,14887.0,1200.0,13787,1407,13294,1234,1492,1371,12.99,-18.01,23.42,-45.26,7.21,-55.37,-0.06,-46.92,107,40_0015300_0015324-reel_begin_end,493,-78.719803,-174.112701
6,17207.0,681.0,17560.0,676.0,16832,1406,16325,1235,1492,1371,13.1,-19.91,18.31,-19.67,7.58,-55.32,0.11,-46.97,107,40_0015300_0015324-reel_begin_end,494,-78.716995,-174.203293
7,20149.0,676.0,,,19785,1407,19264,1235,1492,1371,12.99,-19.67,,,7.62,-55.37,-0.06,-46.97,107,40_0015300_0015324-reel_begin_end,495,-78.715698,-174.295303
8,23088.0,685.0,23441.0,735.0,22727,1407,22202,1233,1492,1371,13.1,-20.11,18.31,-22.55,7.78,-55.37,0.05,-46.87,107,40_0015300_0015324-reel_begin_end,496,-78.712906,-174.381897
9,26111.0,661.0,26468.0,687.0,25739,1407,25225,1236,1492,1371,13.1,-18.93,18.36,-20.2,7.62,-55.37,0.05,-47.02,107,40_0015300_0015324-reel_begin_end,497,-78.712906,-174.472504
10,29063.0,675.0,29428.0,857.0,28681,1409,28178,1236,1492,1371,12.99,-19.62,18.36,-28.51,7.36,-55.46,-0.06,-47.02,107,40_0015300_0015324-reel_begin_end,498,-78.710205,-174.565903
11,32060.0,645.0,32417.0,694.0,31692,1406,31174,1235,1492,1371,12.94,-18.15,18.2,-20.55,7.52,-55.32,-0.12,-46.97,107,40_0015300_0015324-reel_begin_end,499,-78.708801,-174.651001
12,35083.0,665.0,35441.0,759.0,34705,1407,34194,1233,1492,1371,12.99,-19.13,18.26,-23.72,7.41,-55.37,-0.12,-46.87,107,40_0015300_0015324-reel_begin_end,500,-78.7061,-174.747192
1,3763.0,815.0,4131.0,1133.0,3527,1404,2884,1389,1492,2881,13.06,-26.64,18.51,-42.26,9.56,-55.57,0.03,-54.84,107,40_0015325_0015349-reel_begin_end,476,-78.745895,-172.567703
2,6789.0,832.0,7153.0,901.0,6435,1405,5911,1389,1492,2881,13.0,-27.47,18.39,-30.86,7.75,-55.62,-0.02,-54.84,107,40_0015325_0015349-reel_begin_end,477,-78.744507,-172.654297
3,9801.0,836.0,10173.0,927.0,9419,1405,8926,1389,1492,2881,13.0,-27.67,18.51,-32.14,7.33,-55.62,0.03,-54.84,107,40_0015325_0015349-reel_begin_end,478,-78.741806,-172.746307
4,12854.0,819.0,13193.0,1247.0,12654,1405,11933,1393,1492,2881,13.63,-26.84,18.66,-47.86,10.67,-55.62,-0.02,-55.03,107,40_0015325_0015349-reel_begin_end,479,-78.741806,-172.832794
5,15878.0,839.0,16249.0,874.0,15503,1403,14996,1390,1492,2881,13.06,-27.82,18.56,-29.54,7.5,-55.52,-0.02,-54.88,107,40_0015325_0015349-reel_begin_end,480,-78.740402,-172.9207
6,18895.0,841.0,19263.0,1034.0,18527,1404,18013,1391,1492,2881,13.0,-27.92,18.45,-37.4,7.54,-55.57,-0.08,-54.93,107,40_0015325_0015349-reel_begin_end,481,-78.738998,-173.012695
7,21899.0,819.0,22270.0,1034.0,21531,1405,21017,1392,1492,2881,13.06,-26.84,18.56,-37.4,7.6,-55.62,-0.02,-54.98,107,40_0015325_0015349-reel_begin_end,482,-78.737595,-173.1129
8,24915.0,708.0,25287.0,719.0,24561,1407,24033,1236,1492,2881,13.0,-21.38,18.51,-21.92,7.75,-55.72,-0.08,-47.32,107,40_0015325_0015349-reel_begin_end,483,-78.736298,-173.200806
9,27942.0,684.0,28321.0,906.0,27546,1408,27060,1236,1492,2881,13.1,-20.2,18.72,-31.11,7.23,-55.77,0.03,-47.32,107,40_0015325_0015349-reel_begin_end,484,-78.733505,-173.288696
10,30882.0,648.0,31254.0,690.0,30514,1405,30000,1234,1492,2881,13.1,-18.44,18.62,-20.5,7.65,-55.62,0.03,-47.22,107,40_0015325_0015349-reel_begin_end,485,-78.732101,-173.384903
11,33902.0,675.0,34267.0,774.0,33516,1407,33017,1234,1492,2881,13.1,-19.76,18.51,-24.62,7.38,-55.72,-0.02,-47.22,107,40_0015325_0015349-reel_begin_end,486,-78.729401,-173.4673
12,36928.0,690.0,37292.0,707.0,36532,1415,36046,1239,1492,2881,17.44,-20.5,22.84,-21.33,11.57,-56.11,4.37,-47.47,107,40_0015325_0015349-reel_begin_end,487,-78.729401,-173.5634
1,2257.0,696.0,2911.0,1237.0,1890,1409,1372,1238,1492,1368,12.92,-20.62,22.45,-47.19,7.58,-55.64,0.03,-47.24,107,40_0015350_0015374-reel_begin_end,464,-78.761002,-171.4664
2,5277.0,635.0,5913.0,1262.0,4909,1405,4395,1234,1492,1368,12.82,-17.62,22.08,-48.42,7.46,-55.45,-0.03,-47.05,107,40_0015350_0015374-reel_begin_end,465,-78.761002,-171.5625
3,8297.0,619.0,8915.0,1199.0,7933,1405,7415,1233,1492,1368,12.82,-16.84,21.82,-45.33,7.52,-55.45,-0.03,-47.0,107,40_0015350_0015374-reel_begin_end,466,-78.758194,-171.654495
4,11234.0,653.0,11835.0,1197.0,10863,1407,10349,1235,1492,1368,12.92,-18.51,21.68,-45.23,7.52,-55.54,0.03,-47.09,107,40_0015350_0015374-reel_begin_end,467,-78.756897,-171.738297
5,14254.0,638.0,14851.0,1174.0,13887,1410,13369,1238,1492,1368,12.92,-17.77,21.62,-44.1,7.58,-55.69,0.03,-47.24,107,40_0015350_0015374-reel_begin_end,468,-78.756897,-171.834396
6,17284.0,822.0,17888.0,1341.0,16902,1408,16395,1397,1492,1368,12.92,-26.81,21.72,-52.3,7.36,-55.59,-0.03,-55.05,107,40_0015350_0015374-reel_begin_end,469,-78.755493,-171.926407
7,20284.0,830.0,20912.0,1359.0,19919,1410,19402,1396,1492,1368,12.78,-27.2,21.92,-53.19,7.46,-55.69,-0.07,-55.0,107,40_0015350_0015374-reel_begin_end,470,-78.754105,-172.014297
8,23294.0,812.0,,,22915,1403,22415,1390,1492,1368,12.78,-26.32,,,7.26,-55.35,-0.03,-54.71,107,40_0015350_0015374-reel_begin_end,471,-78.752701,-172.106293
9,26325.0,799.0,26664.0,854.0,25939,1405,25443,1391,1492,1368,12.78,-25.68,17.71,-28.38,7.15,-55.45,-0.07,-54.76,107,40_0015350_0015374-reel_begin_end,472,-78.75,-172.194199
10,29332.0,834.0,29686.0,850.0,28968,1488,28450,1434,1492,1368,12.88,-27.4,18.03,-28.18,7.58,-59.52,0.03,-56.87,107,40_0015350_0015374-reel_begin_end,473,-78.75,-172.290298
11,32338.0,840.0,32692.0,856.0,31978,1406,31456,1393,1492,1368,12.82,-27.69,17.98,-28.48,7.58,-55.49,-0.03,-54.86,107,40_0015350_0015374-reel_begin_end,474,-78.75,-172.382401
12,35365.0,829.0,35729.0,875.0,34986,1404,34486,1393,1492,1368,12.78,-27.15,18.08,-29.41,7.26,-55.4,-0.03,-54.86,107,40_0015350_0015374-reel_begin_end,475,-78.748596,-172.474396
1,3765.0,658.0,4129.0,683.0,3383,1408,2883,1236,1492,2879,12.99,-19.2,18.36,-20.41,7.36,-55.41,-0.01,-47.11,107,40_0015375_0015399-reel_begin_end,451,-78.770599,-170.207001
2,6784.0,666.0,7152.0,698.0,6420,1411,5906,1240,1492,2879,12.83,-19.59,18.25,-21.13,7.47,-55.56,-0.11,-47.3,107,40_0015375_0015399-reel_begin_end,452,-78.769196,-170.3004
3,9788.0,647.0,10199.0,1031.0,9416,1407,8909,1237,1492,2879,12.89,-18.67,18.95,-37.21,7.41,-55.36,-0.07,-47.16,107,40_0015375_0015399-reel_begin_end,453,-78.769196,-170.395096
4,12798.0,656.0,13166.0,744.0,12434,1406,11916,1236,1492,2879,12.89,-19.11,18.31,-23.36,7.52,-55.31,-0.11,-47.11,107,40_0015375_0015399-reel_begin_end,454,-78.767899,-170.489304
5,15830.0,600.0,16194.0,987.0,15451,1405,14948,1234,1492,2879,12.89,-16.4,18.25,-35.09,7.3,-55.27,-0.11,-47.01,107,40_0015375_0015399-reel_begin_end,455,-78.769196,-170.585297
6,18766.0,649.0,19126.0,681.0,18394,1405,17883,1236,1492,2879,12.95,-18.77,18.25,-20.31,7.47,-55.27,-0.07,-47.11,107,40_0015375_0015399-reel_begin_end,456,-78.767899,-170.678101
7,21708.0,640.0,22068.0,677.0,21343,1410,20825,1239,1492,2879,12.95,-18.33,18.25,-20.12,7.57,-55.51,-0.07,-47.25,107,40_0015375_0015399-reel_begin_end,457,-78.765106,-170.769394
8,24734.0,655.0,25095.0,673.0,24352,1408,23856,1236,1492,2879,12.87,-19.06,18.19,-19.93,7.24,-55.41,-0.07,-47.11,107,40_0015375_0015399-reel_begin_end,458,-78.765106,-170.863403
9,27748.0,640.0,28105.0,693.0,27373,1406,26866,1235,1492,2879,12.87,-18.33,18.13,-20.89,7.35,-55.31,-0.12,-47.06,107,40_0015375_0015399-reel_begin_end,459,-78.765106,-171.004898
10,30753.0,658.0,31103.0,691.0,30385,1405,29875,1233,1492,2879,12.87,-19.2,18.03,-20.8,7.45,-55.27,-0.07,-46.96,107,40_0015375_0015399-reel_begin_end,460,-78.765106,-171.101105
11,33775.0,621.0,34122.0,697.0,33407,1407,32893,1237,1492,2879,12.98,-17.42,18.09,-21.09,7.55,-55.36,-0.02,-47.16,107,40_0015375_0015399-reel_begin_end,461,-78.763702,-171.188995
12,36801.0,678.0,37137.0,679.0,36426,1412,35919,1239,1492,2879,16.29,-20.17,21.24,-20.22,10.77,-55.6,3.29,-47.25,107,40_0015375_0015399-reel_begin_end,462,-78.763702,-171.275497
1,2247.0,656.0,2625.0,668.0,1847,1407,1372,1236,1492,1368,12.89,-18.69,18.46,-19.28,7.0,-55.37,-0.0,-47.02,107,40_0015400_0015424-reel_begin_end,439,-78.765106,-169.093307
2,5276.0,690.0,5655.0,700.0,4909,1406,4401,1237,1492,1368,12.93,-20.35,18.52,-20.84,7.53,-55.32,0.04,-47.06,107,40_0015400_0015424-reel_begin_end,440,-78.767899,-169.184006
3,8220.0,683.0,8591.0,728.0,7838,1405,7338,1237,1492,1368,12.89,-20.01,18.36,-22.21,7.26,-55.27,-0.11,-47.06,107,40_0015400_0015424-reel_begin_end,441,-78.770599,-169.273804
4,11156.0,690.0,11527.0,636.0,10784,1406,10277,1237,1492,1368,12.89,-20.35,18.36,-17.71,7.41,-55.32,-0.06,-47.06,107,40_0015400_0015424-reel_begin_end,442,-78.770599,-169.367203
5,14185.0,642.0,14557.0,672.0,13803,1408,13307,1236,1492,1368,12.93,-18.01,18.42,-19.47,7.31,-55.42,-0.0,-47.02,107,40_0015400_0015424-reel_begin_end,443,-78.770599,-169.461304
6,17256.0,640.0,17627.0,673.0,17110,1403,16320,1235,1492,1368,13.73,-17.91,19.2,-19.52,11.58,-55.17,-0.06,-46.97,107,40_0015400_0015424-reel_begin_end,444,-78.772003,-169.549194
7,20189.0,669.0,20550.0,1079.0,19818,1405,19307,1236,1492,1368,12.93,-19.32,18.25,-39.35,7.47,-55.27,-0.06,-47.02,107,40_0015400_0015424-reel_begin_end,445,-78.772003,-169.645996
8,23212.0,646.0,23583.0,593.0,22848,1404,22333,1233,1492,1368,12.89,-18.2,18.36,-15.61,7.53,-55.22,-0.06,-46.87,107,40_0015400_0015424-reel_begin_end,446,-78.772003,-169.744904
9,26231.0,667.0,26592.0,530.0,25864,1405,25349,1235,1492,1368,12.93,-19.23,18.25,-12.54,7.53,-55.27,-0.06,-46.97,107,40_0015400_0015424-reel_begin_end,447,-78.772003,-169.836197
10,29165.0,679.0,29536.0,909.0,28818,1409,28286,1238,1492,1368,12.89,-19.81,18.36,-31.05,7.78,-55.46,-0.06,-47.11,107,40_0015400_0015424-reel_begin_end,448,-78.770599,-169.930298
11,32115.0,652.0,32472.0,758.0,31729,1405,31236,1234,1492,1368,12.89,-18.49,18.15,-23.67,7.2,-55.27,-0.06,-46.92,107,40_0015400_0015424-reel_begin_end,449,-78.772003,-170.019501
12,35138.0,678.0,35503.0,653.0,34767,1405,34260,1235,1492,1368,12.93,-19.76,18.31,-18.54,7.47,-55.27,-0.0,-46.97,107,40_0015400_0015424-reel_begin_end,450,-78.770599,-170.110199
1,3767.0,639.0,4156.0,711.0,3406,1406,2888,1237,1495,2884,12.89,-18.29,18.58,-21.76,7.6,-55.31,0.01,-47.16,107,40_0015425_0015449-reel_begin_end,426,-78.703293,-168.090103
2,6794.0,697.0,7176.0,687.0,6422,1407,5912,1240,1495,2884,12.89,-21.09,18.48,-20.6,7.44,-55.36,-0.04,-47.3,107,40_0015425_0015449-reel_begin_end,427,-78.718399,-168.091797
3,9790.0,996.0,10176.0,1055.0,9426,1407,8912,1235,1495,2884,12.83,-35.52,18.48,-38.37,7.49,-55.36,-0.04,-47.06,107,40_0015425_0015449-reel_begin_end,428,-78.733505,-168.093506
4,12821.0,1085.0,13200.0,1132.0,12435,1407,11935,1235,1495,2884,12.99,-39.82,18.54,-42.09,7.33,-55.36,0.01,-47.06,107,40_0015425_0015449-reel_begin_end,429,-78.737595,-168.1772
5,15844.0,1096.0,16227.0,1077.0,15469,1405,14959,1233,1495,2884,13.03,-40.35,18.64,-39.43,7.54,-55.27,0.07,-46.96,107,40_0015425_0015449-reel_begin_end,430,-78.738998,-168.2686
6,18841.0,1034.0,19227.0,1024.0,18455,1408,17959,1235,1495,2884,12.99,-37.36,18.64,-36.87,7.33,-55.41,0.07,-47.06,107,40_0015425_0015449-reel_begin_end,431,-78.741806,-168.360001
7,21855.0,1046.0,22240.0,1098.0,21476,1409,20980,1235,1495,2884,12.78,-37.93,18.42,-40.44,7.23,-55.46,-0.04,-47.06,107,40_0015425_0015449-reel_begin_end,432,-78.744507,-168.445801
8,24878.0,1072.0,25268.0,1071.0,24503,1406,24007,1234,1495,2884,12.83,-39.19,18.54,-39.14,7.33,-55.31,0.07,-47.01,107,40_0015425_0015449-reel_begin_end,433,-78.748596,-168.546005
9,27885.0,838.0,28274.0,828.0,27513,1407,27010,1239,1495,2884,12.78,-27.89,18.48,-27.41,7.33,-55.36,-0.04,-47.25,107,40_0015425_0015449-reel_begin_end,434,-78.75,-168.630493
10,30895.0,650.0,31280.0,656.0,30541,1404,30023,1236,1495,2884,12.78,-18.82,18.42,-19.11,7.6,-55.22,0.01,-47.11,107,40_0015425_0015449-reel_begin_end,435,-78.752701,-168.721802
11,33928.0,634.0,34310.0,713.0,33546,1407,33050,1238,1495,2884,12.83,-18.04,18.42,-21.86,7.23,-55.36,-0.04,-47.2,107,40_0015425_0015449-reel_begin_end,436,-78.756897,-168.815903
12,36869.0,641.0,37247.0,714.0,36497,1411,35994,1241,1495,2884,16.91,-18.38,22.45,-21.91,11.46,-55.56,4.09,-47.35,107,40_0015425_0015449-reel_begin_end,437,-78.758194,-168.910599
1,2247.0,666.0,2668.0,785.0,1879,1407,1375,1237,1495,1371,12.74,-19.59,18.91,-25.33,7.35,-55.36,-0.03,-47.16,107,40_0015450_0015474-reel_begin_end,414,-78.886002,-167.810699
2,5274.0,653.0,5699.0,819.0,4917,1408,4402,1240,1495,1371,12.85,-18.96,19.07,-26.98,7.62,-55.41,0.07,-47.3,107,40_0015450_0015474-reel_begin_end,415,-78.870804,-167.860703
3,8277.0,681.0,8698.0,705.0,7930,1406,7409,1236,1495,1371,12.74,-20.31,18.91,-21.47,7.66,-55.31,0.03,-47.11,107,40_0015450_0015474-reel_begin_end,416,-78.854401,-167.9095
4,11221.0,666.0,11639.0,697.0,10846,1408,10350,1238,1495,1371,12.79,-19.59,18.91,-21.09,7.29,-55.41,0.03,-47.2,107,40_0015450_0015474-reel_begin_end,417,-78.836502,-167.957504
5,14238.0,658.0,14655.0,685.0,13866,1411,13366,1241,1495,1371,12.74,-19.2,18.85,-20.51,7.29,-55.56,-0.03,-47.35,107,40_0015450_0015474-reel_begin_end,418,-78.820007,-168.011093
6,17241.0,677.0,17655.0,680.0,16880,1408,16366,1238,1495,1371,12.79,-20.12,18.85,-20.27,7.5,-55.41,-0.03,-47.2,107,40_0015450_0015474-reel_begin_end,419,-78.800797,-168.065308
7,20235.0,673.0,20645.0,768.0,19870,1409,19360,1238,1495,1371,12.85,-19.93,18.85,-24.51,7.5,-55.46,0.03,-47.2,107,40_0015450_0015474-reel_begin_end,420,-78.784302,-168.112106
8,23261.0,668.0,23668.0,691.0,22925,1406,22386,1236,1495,1371,12.79,-19.69,18.75,-20.8,7.86,-55.31,-0.03,-47.11,107,40_0015450_0015474-reel_begin_end,421,-78.767899,-168.162796
9,26268.0,701.0,26672.0,673.0,25897,1407,25393,1237,1495,1371,12.89,-21.28,18.81,-19.93,7.45,-55.36,0.07,-47.16,107,40_0015450_0015474-reel_begin_end,422,-78.75,-168.213593
10,29278.0,687.0,29682.0,687.0,28925,1409,28400,1240,1495,1371,12.89,-20.6,18.81,-20.6,7.72,-55.46,0.03,-47.3,107,40_0015450_0015474-reel_begin_end,423,-78.733505,-168.259003
11,32305.0,665.0,32705.0,730.0,31951,1407,31430,1236,1495,1371,12.85,-19.54,18.71,-22.68,7.66,-55.36,0.03,-47.11,107,40_0015450_0015474-reel_begin_end,424,-78.714294,-168.262497
12,35318.0,665.0,35714.0,674.0,34943,1406,34443,1236,1495,1371,12.85,-19.54,18.65,-19.98,7.35,-55.31,0.03,-47.11,107,40_0015450_0015474-reel_begin_end,425,-78.700607,-168.185501
1,3764.0,640.0,4200.0,813.0,3403,1407,2896,1237,1488,2889,12.83,-17.02,19.26,-25.68,7.51,-55.38,0.04,-46.88,107,40_0015475_0015499-reel_begin_end,401,-79.100204,-167.152802
2,6770.0,661.0,7206.0,810.0,6403,1407,5903,1238,1488,2889,12.77,-18.08,19.2,-25.52,7.36,-55.38,-0.0,-46.92,107,40_0015475_0015499-reel_begin_end,402,-79.083694,-167.2043
3,9784.0,670.0,10216.0,727.0,9420,1408,8913,1239,1488,2889,12.83,-18.52,19.2,-21.38,7.47,-55.42,-0.0,-46.98,107,40_0015475_0015499-reel_begin_end,403,-79.065903,-167.254395
4,12810.0,675.0,13246.0,855.0,12446,1408,11939,1239,1488,2889,12.77,-18.77,19.2,-27.78,7.41,-55.42,-0.06,-46.98,107,40_0015475_0015499-reel_begin_end,404,-79.050797,-167.306595
5,15824.0,664.0,16260.0,732.0,15463,1406,14953,1237,1488,2889,12.83,-18.23,19.26,-21.62,7.51,-55.32,-0.0,-46.88,107,40_0015475_0015499-reel_begin_end,405,-79.035599,-167.356705
6,18827.0,667.0,19263.0,877.0,18470,1410,17955,1242,1488,2889,12.73,-18.38,19.15,-28.88,7.47,-55.52,-0.12,-47.12,107,40_0015475_0015499-reel_begin_end,406,-79.019196,-167.406097
7,21850.0,667.0,22283.0,861.0,21508,1410,20983,1239,1488,2889,12.77,-18.38,19.15,-28.08,7.73,-55.52,-0.0,-46.98,107,40_0015475_0015499-reel_begin_end,407,-79.002701,-167.455597
8,24870.0,648.0,25303.0,912.0,24506,1405,24003,1236,1488,2889,12.77,-17.42,19.15,-30.62,7.41,-55.28,-0.0,-46.82,107,40_0015475_0015499-reel_begin_end,408,-78.987595,-167.505005
9,27874.0,671.0,28303.0,856.0,27520,1409,27003,1239,1488,2889,12.83,-18.58,19.15,-27.82,7.61,-55.48,-0.0,-46.98,107,40_0015475_0015499-reel_begin_end,409,-78.969696,-167.558594
10,30897.0,682.0,31325.0,830.0,30529,1405,30025,1237,1488,2889,12.73,-19.12,19.04,-26.52,7.31,-55.28,-0.12,-46.88,107,40_0015475_0015499-reel_begin_end,410,-78.9505,-167.612198
11,33920.0,661.0,34349.0,887.0,33563,1407,33049,1237,1488,2889,12.77,-18.08,19.09,-29.38,7.51,-55.38,-0.06,-46.88,107,40_0015475_0015499-reel_begin_end,411,-78.935394,-167.661606
12,36926.0,659.0,37351.0,870.0,36558,1413,36054,1241,1488,2889,14.2,-17.98,20.47,-28.52,8.78,-55.68,1.35,-47.08,107,40_0015475_0015499-reel_begin_end,412,-78.9189,-167.712402
1,2246.0,660.0,2704.0,805.0,1879,1407,1386,1240,1495,1379,12.72,-19.3,19.47,-26.3,7.31,-55.36,0.05,-47.3,107,40_0015500_0015524-reel_begin_end,390,-79.280106,-166.580795
2,5263.0,650.0,5717.0,781.0,4899,1407,4399,1241,1495,1379,12.68,-18.82,19.37,-25.14,7.31,-55.36,-0.05,-47.35,107,40_0015500_0015524-reel_begin_end,391,-79.263596,-166.634399
3,8266.0,639.0,8717.0,791.0,7920,1405,7402,1238,1495,1379,12.72,-18.29,19.37,-25.62,7.62,-55.27,-0.01,-47.2,107,40_0015500_0015524-reel_begin_end,392,-79.247101,-166.685898
4,11291.0,674.0,11738.0,713.0,10959,1406,10427,1238,1495,1379,12.78,-19.98,19.37,-21.86,7.89,-55.31,0.05,-47.2,107,40_0015500_0015524-reel_begin_end,393,-79.231995,-166.740097
5,14311.0,674.0,14757.0,771.0,13947,1408,13447,1240,1495,1379,12.68,-19.98,19.25,-24.66,7.31,-55.41,-0.05,-47.3,107,40_0015500_0015524-reel_begin_end,394,-79.214203,-166.792999
6,17314.0,667.0,17761.0,777.0,16957,1409,16454,1241,1495,1379,12.72,-19.64,19.31,-24.95,7.46,-55.46,0.05,-47.35,107,40_0015500_0015524-reel_begin_end,395,-79.196304,-166.841797
7,20379.0,671.0,20825.0,802.0,20022,1407,19472,1240,1495,1379,13.31,-19.83,19.88,-26.16,8.05,-55.36,-0.05,-47.3,107,40_0015500_0015524-reel_begin_end,396,-79.181198,-166.893295
