A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
5,15571.0,789.0,16457.0,1325.0,15384.0,1436.0,14980.0,1275.0,1517,2887,9.23,-25.03,22.11,-50.88,6.51,-56.23,0.64,-48.46,143,44_0000300_0000324-reel_begin_end,985,-78.951706,170.217499
6,18602.0,782.0,19040.0,792.0,18433.0,1436.0,17995.0,1275.0,1517,2887,9.68,-24.69,16.05,-25.17,7.22,-56.23,0.86,-48.46,143,44_0000300_0000324-reel_begin_end,986,-78.927002,170.262894
7,21607.0,767.0,22039.0,899.0,21454.0,1434.0,21010.0,1275.0,1517,2887,9.32,-23.96,15.6,-30.33,7.09,-56.13,0.64,-48.46,143,44_0000300_0000324-reel_begin_end,987,-78.906403,170.308304
8,24627.0,780.0,25081.0,783.0,24502.0,1434.0,24027.0,1274.0,1517,2887,9.32,-24.59,15.92,-24.74,7.5,-56.13,0.59,-48.42,143,44_0000300_0000324-reel_begin_end,988,-78.885803,170.349503
9,27657.0,765.0,28530.0,1232.0,27467.0,1435.0,27050.0,1286.0,1517,2887,9.32,-23.87,22.01,-46.39,6.55,-56.18,0.49,-48.99,143,44_0000300_0000324-reel_begin_end,989,-78.865204,170.386703
10,30654.0,759.0,31546.0,1279.0,30550.0,1431.0,30057.0,1242.0,1517,2887,9.27,-23.58,22.24,-48.66,7.76,-55.99,0.59,-46.87,143,44_0000300_0000324-reel_begin_end,990,-78.841904,170.425293
11,33684.0,748.0,34554.0,1330.0,33531.0,1432.0,33090.0,1272.0,1517,2887,9.27,-23.05,21.92,-51.12,7.05,-56.04,0.64,-48.32,143,44_0000300_0000324-reel_begin_end,991,-78.819901,170.470703
1,1982.0,750.0,2454.0,739.0,1792.0,1431.0,1379.0,1269.0,1517,1372,9.4,-22.34,16.27,-21.8,6.64,-56.01,0.64,-48.0,143,44_0000325_0000349-reel_begin_end,969,-79.252197,169.174896
2,5000.0,783.0,5490.0,868.0,4877.0,1434.0,4409.0,1272.0,1517,1372,9.23,-23.97,16.35,-28.17,7.44,-56.16,0.64,-48.15,143,44_0000325_0000349-reel_begin_end,970,-79.235794,169.239502
3,8029.0,735.0,8519.0,908.0,7901.0,1432.0,7435.0,1271.0,1517,1372,9.36,-21.6,16.49,-30.15,7.5,-56.06,0.72,-48.1,143,44_0000325_0000349-reel_begin_end,971,-79.220703,169.312195
4,11037.0,758.0,12002.0,1374.0,10850.0,1433.0,10446.0,1276.0,1517,1372,9.19,-22.74,23.22,-53.19,6.47,-56.11,0.59,-48.35,143,44_0000325_0000349-reel_begin_end,972,-79.201508,169.389099
5,14062.0,771.0,14534.0,775.0,13924.0,1430.0,13459.0,1273.0,1517,1372,9.4,-23.38,16.27,-23.58,7.4,-55.96,0.64,-48.2,143,44_0000325_0000349-reel_begin_end,973,-79.183701,169.467407
6,17081.0,756.0,18022.0,1307.0,16943.0,1429.0,16499.0,1278.0,1517,1372,9.1,-22.64,22.78,-49.88,7.09,-55.91,0.64,-48.45,143,44_0000325_0000349-reel_begin_end,974,-79.167206,169.551102
7,20093.0,760.0,21012.0,1236.0,19995.0,1431.0,19496.0,1269.0,1517,1372,9.27,-22.83,22.64,-46.37,7.85,-56.01,0.59,-48.0,143,44_0000325_0000349-reel_begin_end,975,-79.149399,169.614304
8,23107.0,732.0,24020.0,1206.0,22923.0,1433.0,22509.0,1277.0,1517,1372,9.19,-21.45,22.46,-44.89,6.51,-56.11,0.49,-48.4,143,44_0000325_0000349-reel_begin_end,976,-79.130096,169.684296
9,26143.0,752.0,27053.0,1287.0,26008.0,1431.0,25555.0,1283.0,1517,1372,9.27,-22.44,22.51,-48.89,7.31,-56.01,0.72,-48.69,143,44_0000325_0000349-reel_begin_end,977,-79.109604,169.759903
10,29151.0,468.0,30067.0,1068.0,28998.0,1442.0,28556.0,1061.0,1517,1372,9.1,-8.4,22.42,-38.06,6.87,-56.56,0.45,-37.72,143,44_0000325_0000349-reel_begin_end,978,-79.089005,169.817596
11,32163.0,566.0,33070.0,1166.0,32037.0,1433.0,31575.0,1105.0,1517,1372,9.27,-13.24,22.46,-42.91,7.44,-56.11,0.72,-39.89,143,44_0000325_0000349-reel_begin_end,979,-79.071106,169.8918
12,35206.0,745.0,36113.0,1244.0,35025.0,1431.0,34602.0,1272.0,1517,1372,9.32,-22.09,22.51,-46.77,6.69,-56.01,0.54,-48.15,143,44_0000325_0000349-reel_begin_end,980,-79.051895,169.945404
1,3492.0,771.0,4485.0,1258.0,3333.0,1435.0,2895.0,1270.0,1505,2885,9.38,-24.0,23.96,-47.61,7.05,-56.19,0.61,-48.19,143,44_0000350_0000374-reel_begin_end,956,-79.482697,168.195908
2,6517.0,771.0,7525.0,1285.0,6370.0,1436.0,5928.0,1275.0,1505,2885,9.16,-24.0,23.96,-48.92,7.0,-56.23,0.51,-48.43,143,44_0000350_0000374-reel_begin_end,957,-79.466293,168.287903
3,9526.0,775.0,10032.0,828.0,9434.0,1430.0,8931.0,1234.0,1505,2885,9.29,-24.2,16.72,-26.77,7.94,-55.94,0.56,-46.44,143,44_0000350_0000374-reel_begin_end,958,-79.449799,168.368896
4,12545.0,783.0,13038.0,856.0,12407.0,1434.0,11948.0,1272.0,1505,2885,9.43,-24.59,16.67,-28.12,7.4,-56.14,0.66,-48.29,143,44_0000350_0000374-reel_begin_end,959,-79.434692,168.456696
5,15576.0,736.0,16563.0,1297.0,15438.0,1434.0,14978.0,1273.0,1505,2885,9.29,-22.31,23.79,-49.5,7.27,-56.14,0.51,-48.33,143,44_0000350_0000374-reel_begin_end,960,-79.416901,168.5336
6,18586.0,718.0,19082.0,796.0,18424.0,1432.0,17998.0,1276.0,1505,2885,9.29,-21.44,16.58,-25.22,6.91,-56.04,0.66,-48.48,143,44_0000350_0000374-reel_begin_end,961,-79.397705,168.602203
7,21602.0,745.0,22098.0,830.0,21464.0,1434.0,20998.0,1280.0,1505,2885,9.38,-22.74,16.67,-26.86,7.36,-56.14,0.51,-48.67,143,44_0000350_0000374-reel_begin_end,962,-79.381195,168.668198
8,24638.0,754.0,25122.0,856.0,24460.0,1434.0,24035.0,1272.0,1505,2885,9.47,-23.18,16.58,-28.12,6.86,-56.14,0.61,-48.29,143,44_0000350_0000374-reel_begin_end,963,-79.362,168.738297
9,27652.0,745.0,28148.0,828.0,27459.0,1435.0,27051.0,1272.0,1505,2885,9.38,-22.74,16.67,-26.77,6.55,-56.19,0.56,-48.29,143,44_0000350_0000374-reel_begin_end,964,-79.342804,168.801407
10,30656.0,708.0,31149.0,950.0,30515.0,1435.0,30058.0,1272.0,1505,2885,9.29,-20.95,16.53,-32.68,7.22,-56.19,0.51,-48.29,143,44_0000350_0000374-reel_begin_end,965,-79.324997,168.868698
11,33680.0,739.0,34167.0,906.0,33542.0,1434.0,33091.0,1272.0,1505,2885,9.21,-22.45,16.36,-30.55,7.18,-56.14,0.56,-48.29,143,44_0000350_0000374-reel_begin_end,966,-79.307098,168.930496
1,3492.0,771.0,4485.0,1258.0,3333.0,1435.0,2895.0,1270.0,1505,2885,9.38,-24.0,23.96,-47.61,7.05,-56.19,0.61,-48.19,143,44_0000375_0000399-reel_begin_end,944,-79.641693,167.064102
2,6517.0,771.0,7525.0,1285.0,6370.0,1436.0,5928.0,1275.0,1505,2885,9.16,-24.0,23.96,-48.92,7.0,-56.23,0.51,-48.43,143,44_0000375_0000399-reel_begin_end,945,-79.629395,167.171005
3,9526.0,775.0,10032.0,828.0,9434.0,1430.0,8931.0,1234.0,1505,2885,9.29,-24.2,16.72,-26.77,7.94,-55.94,0.56,-46.44,143,44_0000375_0000399-reel_begin_end,946,-79.619797,167.269806
4,12545.0,783.0,13038.0,856.0,12407.0,1434.0,11948.0,1272.0,1505,2885,9.43,-24.59,16.67,-28.12,7.4,-56.14,0.66,-48.29,143,44_0000375_0000399-reel_begin_end,947,-79.608902,167.376801
5,15576.0,736.0,16563.0,1297.0,15438.0,1434.0,14978.0,1273.0,1505,2885,9.29,-22.31,23.79,-49.5,7.27,-56.14,0.51,-48.33,143,44_0000375_0000399-reel_begin_end,948,-79.5979,167.479599
6,18586.0,718.0,19082.0,796.0,18424.0,1432.0,17998.0,1276.0,1505,2885,9.29,-21.44,16.58,-25.22,6.91,-56.04,0.66,-48.48,143,44_0000375_0000399-reel_begin_end,949,-79.588303,167.582504
7,21602.0,745.0,22098.0,830.0,21464.0,1434.0,20998.0,1280.0,1505,2885,9.38,-22.74,16.67,-26.86,7.36,-56.14,0.51,-48.67,143,44_0000375_0000399-reel_begin_end,950,-79.576004,167.6922
8,24638.0,754.0,25122.0,856.0,24460.0,1434.0,24035.0,1272.0,1505,2885,9.47,-23.18,16.58,-28.12,6.86,-56.14,0.61,-48.29,143,44_0000375_0000399-reel_begin_end,951,-79.562302,167.792297
9,27652.0,745.0,28148.0,828.0,27459.0,1435.0,27051.0,1272.0,1505,2885,9.38,-22.74,16.67,-26.77,6.55,-56.19,0.56,-48.29,143,44_0000375_0000399-reel_begin_end,952,-79.547195,167.876099
10,30656.0,708.0,31149.0,950.0,30515.0,1435.0,30058.0,1272.0,1505,2885,9.29,-20.95,16.53,-32.68,7.22,-56.19,0.51,-48.29,143,44_0000375_0000399-reel_begin_end,953,-79.529297,167.950195
11,33680.0,739.0,34167.0,906.0,33542.0,1434.0,33091.0,1272.0,1505,2885,9.21,-22.45,16.36,-30.55,7.18,-56.14,0.56,-48.29,143,44_0000375_0000399-reel_begin_end,954,-79.512894,168.022903
1,3514.0,635.0,4093.0,644.0,3339.0,1436.0,2898.0,1098.0,1520,2885,9.56,-17.38,18.1,-17.81,6.97,-56.39,0.46,-39.93,143,44_0000400_0000424-reel_begin_end,933,-79.763702,165.944901
2,6531.0,539.0,7126.0,663.0,6397.0,1434.0,5919.0,1097.0,1520,2885,9.36,-12.7,18.15,-18.74,7.39,-56.29,0.33,-39.88,143,44_0000400_0000424-reel_begin_end,934,-79.752701,166.038101
3,9462.0,596.0,10063.0,669.0,9361.0,1435.0,8865.0,1102.0,1520,2885,9.23,-15.48,18.1,-19.03,7.74,-56.34,0.42,-40.12,143,44_0000400_0000424-reel_begin_end,935,-79.743103,166.141006
4,15518.0,517.0,16113.0,697.0,15387.0,1437.0,14905.0,1097.0,1520,2885,9.32,-11.63,18.1,-20.4,7.39,-56.44,0.27,-39.88,143,44_0000400_0000424-reel_begin_end,936,-79.734894,166.243805
5,18522.0,564.0,19123.0,740.0,18421.0,1436.0,17912.0,1094.0,1520,2885,9.23,-13.92,18.1,-22.49,7.74,-56.39,0.23,-39.73,143,44_0000400_0000424-reel_begin_end,937,-79.722595,166.346695
6,21548.0,572.0,22134.0,709.0,21395.0,1436.0,20942.0,1101.0,1520,2885,9.32,-14.31,17.97,-20.98,7.06,-56.39,0.38,-40.07,143,44_0000400_0000424-reel_begin_end,938,-79.710297,166.452301
7,24572.0,594.0,25179.0,746.0,24428.0,1436.0,23975.0,1104.0,1520,2885,9.23,-15.38,18.19,-22.78,7.11,-56.39,0.42,-40.22,143,44_0000400_0000424-reel_begin_end,939,-79.700699,166.553802
8,27587.0,548.0,28136.0,655.0,27450.0,1437.0,26965.0,1098.0,1520,2885,9.45,-13.14,17.56,-18.35,7.43,-56.44,0.27,-39.93,143,44_0000400_0000424-reel_begin_end,940,-79.688293,166.649796
9,30598.0,556.0,31162.0,593.0,30488.0,1440.0,29989.0,1098.0,1520,2885,9.32,-13.53,17.64,-15.33,7.7,-56.58,0.33,-39.93,143,44_0000400_0000424-reel_begin_end,941,-79.675995,166.760895
10,33621.0,561.0,34191.0,658.0,33499.0,1435.0,33015.0,1096.0,1520,2885,9.36,-13.77,17.78,-18.5,7.56,-56.34,0.42,-39.83,143,44_0000400_0000424-reel_begin_end,942,-79.663696,166.866592
1,2001.0,595.0,2632.0,716.0,1851.0,1430.0,1382.0,1096.0,1517,1369,9.65,-15.03,18.96,-20.98,7.43,-56.11,0.51,-39.68,143,44_0000425_0000449-reel_begin_end,922,-79.874603,164.779297
2,4955.0,592.0,5580.0,651.0,4796.0,1433.0,4343.0,1096.0,1517,1369,9.41,-14.88,18.63,-17.78,7.06,-56.26,0.38,-39.68,143,44_0000425_0000449-reel_begin_end,923,-79.866394,164.898605
3,7958.0,570.0,8587.0,667.0,7784.0,1431.0,7343.0,1096.0,1517,1369,9.45,-13.8,18.74,-18.57,6.89,-56.16,0.38,-39.68,143,44_0000425_0000449-reel_begin_end,924,-79.855499,164.995895
4,10976.0,581.0,11623.0,884.0,10826.0,1428.0,10369.0,1093.0,1517,1369,9.28,-14.34,18.83,-29.25,7.06,-56.01,0.32,-39.53,143,44_0000425_0000449-reel_begin_end,925,-79.845901,165.102905
5,13952.0,571.0,14577.0,836.0,13774.0,1432.0,13342.0,1096.0,1517,1369,9.51,-13.85,18.74,-26.89,6.89,-56.21,0.51,-39.68,143,44_0000425_0000449-reel_begin_end,926,-79.836304,165.204407
6,16962.0,559.0,17584.0,755.0,16842.0,1428.0,16343.0,1048.0,1517,1369,9.51,-13.26,18.69,-22.9,7.74,-56.01,0.38,-37.32,143,44_0000425_0000449-reel_begin_end,927,-79.826706,165.307205
7,19975.0,577.0,20616.0,699.0,19795.0,1432.0,19359.0,1100.0,1517,1369,9.41,-14.14,18.87,-20.15,6.75,-56.21,0.32,-39.87,143,44_0000425_0000449-reel_begin_end,928,-79.815796,165.4142
8,22935.0,551.0,23557.0,730.0,22782.0,1431.0,22323.0,1094.0,1517,1369,9.41,-12.86,18.59,-21.67,7.15,-56.16,0.38,-39.58,143,44_0000425_0000449-reel_begin_end,929,-79.807495,165.521103
9,25926.0,600.0,26551.0,634.0,25785.0,1428.0,25326.0,1099.0,1517,1369,9.28,-15.28,18.5,-16.95,7.2,-56.01,0.42,-39.82,143,44_0000425_0000449-reel_begin_end,930,-79.795197,165.622604
10,28878.0,566.0,29482.0,790.0,28725.0,1432.0,28263.0,1096.0,1517,1369,9.45,-13.6,18.37,-24.62,7.2,-56.21,0.38,-39.68,143,44_0000425_0000449-reel_begin_end,931,-79.787003,165.724106
11,34922.0,577.0,35507.0,599.0,34747.0,1433.0,34306.0,1096.0,1517,1369,9.51,-14.14,18.15,-15.23,6.93,-56.26,0.42,-39.68,143,44_0000425_0000449-reel_begin_end,932,-79.774597,165.837906
1,3524.0,565.0,4217.0,797.0,3383.0,1432.0,2899.0,1096.0,1517,2896,9.72,-13.5,20.0,-24.97,7.63,-56.36,0.45,-39.75,143,44_0000450_0000474-reel_begin_end,909,-80.003403,163.421799
2,6531.0,527.0,7190.0,789.0,6372.0,1435.0,5909.0,1096.0,1517,2896,9.68,-11.62,19.45,-24.57,7.32,-56.51,0.45,-39.75,143,44_0000450_0000474-reel_begin_end,910,-79.996597,163.528702
3,9533.0,537.0,10231.0,748.0,9389.0,1431.0,8935.0,1105.0,1517,2896,9.41,-12.11,19.76,-22.54,7.27,-56.32,0.54,-40.2,143,44_0000450_0000474-reel_begin_end,911,-79.987,163.631607
4,12577.0,549.0,13239.0,723.0,12418.0,1430.0,11952.0,1093.0,1517,2896,9.76,-12.7,19.58,-21.31,7.41,-56.27,0.49,-39.6,143,44_0000450_0000474-reel_begin_end,912,-79.974594,163.730301
5,15579.0,550.0,16250.0,794.0,15435.0,1430.0,14969.0,1093.0,1517,2896,9.5,-12.75,19.45,-24.82,7.36,-56.27,0.45,-39.6,143,44_0000450_0000474-reel_begin_end,913,-79.964996,163.838593
6,18562.0,637.0,19248.0,829.0,18390.0,1430.0,17946.0,1100.0,1517,2896,9.54,-17.06,19.72,-26.55,6.99,-56.27,0.4,-39.95,143,44_0000450_0000474-reel_begin_end,914,-79.954102,163.945602
7,21598.0,557.0,22257.0,655.0,21423.0,1429.0,20982.0,1094.0,1517,2896,9.63,-13.1,19.41,-17.95,7.03,-56.22,0.49,-39.65,143,44_0000450_0000474-reel_begin_end,915,-79.941803,164.052597
8,24548.0,616.0,25188.0,703.0,24373.0,1432.0,23926.0,1101.0,1517,2896,9.63,-16.02,19.12,-20.32,7.03,-56.36,0.4,-40.0,143,44_0000450_0000474-reel_begin_end,916,-79.933502,164.147202
9,27561.0,553.0,28226.0,847.0,27380.0,1432.0,26939.0,1095.0,1517,2896,9.68,-12.9,19.54,-27.44,6.99,-56.36,0.45,-39.7,143,44_0000450_0000474-reel_begin_end,917,-79.9198,164.251404
10,30511.0,561.0,31151.0,740.0,30367.0,1434.0,29898.0,1099.0,1517,2896,9.68,-13.3,19.17,-22.15,7.54,-56.46,0.58,-39.9,143,44_0000450_0000474-reel_begin_end,918,-79.908905,164.350204
11,33526.0,559.0,34175.0,637.0,33348.0,1434.0,32919.0,1095.0,1517,2896,9.45,-13.2,19.08,-17.06,6.81,-56.46,0.45,-39.7,143,44_0000450_0000474-reel_begin_end,919,-79.899307,164.455704
1,5032.0,530.0,5709.0,746.0,4891.0,1431.0,4413.0,1093.0,1520,4413,9.52,-11.46,19.47,-22.14,7.45,-56.01,0.43,-39.3,143,44_0000475_0000499-reel_begin_end,902,-80.065002,162.669205
2,8039.0,537.0,8722.0,845.0,7858.0,1426.0,7429.0,1088.0,1520,4413,9.48,-11.81,19.51,-27.04,6.82,-55.77,0.52,-39.05,143,44_0000475_0000499-reel_begin_end,903,-80.056793,162.772003
3,11072.0,476.0,11773.0,819.0,10903.0,1422.0,10446.0,1090.0,1520,4413,9.52,-8.79,19.82,-25.75,7.04,-55.57,0.33,-39.15,143,44_0000475_0000499-reel_begin_end,904,-80.044495,162.874893
4,14095.0,591.0,14757.0,734.0,13957.0,1423.0,13479.0,1095.0,1520,4413,9.57,-14.48,19.29,-21.55,7.54,-55.62,0.52,-39.4,143,44_0000475_0000499-reel_begin_end,905,-80.034897,162.979004
5,17098.0,482.0,17772.0,836.0,16926.0,1428.0,16479.0,1092.0,1520,4413,9.61,-9.09,19.51,-26.59,7.09,-55.86,0.52,-39.25,143,44_0000475_0000499-reel_begin_end,906,-80.026703,163.081894
6,23149.0,474.0,23856.0,789.0,22983.0,1432.0,22530.0,1095.0,1520,4413,9.48,-8.69,19.86,-24.27,7.04,-56.06,0.39,-39.4,143,44_0000475_0000499-reel_begin_end,907,-80.018494,163.195694
7,26155.0,537.0,26841.0,886.0,26008.0,1432.0,25536.0,1096.0,1520,4413,9.57,-11.81,19.64,-29.06,7.41,-56.06,0.48,-39.45,143,44_0000475_0000499-reel_begin_end,908,-80.011597,163.306702
8,29178.0,543.0,29849.0,928.0,28991.0,1429.0,28559.0,1094.0,1520,4413,9.61,-12.1,19.47,-31.14,6.87,-55.91,0.52,-39.35,143,44_0000475_0000499-reel_begin_end,,,
9,32149.0,534.0,32823.0,670.0,31974.0,1428.0,31533.0,1097.0,1520,4413,9.48,-11.66,19.38,-18.38,6.91,-55.86,0.43,-39.5,143,44_0000475_0000499-reel_begin_end,,,
10,35171.0,566.0,35830.0,713.0,34990.0,1430.0,34543.0,1098.0,1520,4413,9.66,-13.24,19.33,-20.51,7.0,-55.96,0.43,-39.55,143,44_0000475_0000499-reel_begin_end,,,
1,2323.0,551.0,,,2201.0,1435.0,1778.0,1104.0,1514,1775,8.49,-13.13,,,6.68,-56.19,0.4,-40.07,143,44_0000525_0000549-reel_begin_end,661,-81.934906,-176.136307
2,5310.0,541.0,,,5212.0,1437.0,4762.0,1104.0,1514,1775,8.44,-12.65,,,6.99,-56.29,0.31,-40.07,143,44_0000525_0000549-reel_begin_end,662,-81.930801,-176.281998
3,8330.0,650.0,8753.0,1028.0,8186.0,1440.0,7791.0,1107.0,1514,1775,8.44,-17.96,14.72,-36.37,6.31,-56.44,0.45,-40.22,143,44_0000525_0000549-reel_begin_end,663,-81.927994,-176.434494
4,11363.0,624.0,11782.0,838.0,11255.0,1440.0,10814.0,1104.0,1514,1775,8.63,-16.69,14.85,-27.11,7.03,-56.44,0.49,-40.07,143,44_0000525_0000549-reel_begin_end,664,-81.925201,-176.580093
5,14323.0,546.0,14743.0,605.0,14201.0,1441.0,13781.0,1106.0,1514,1775,8.49,-12.89,14.72,-15.76,6.68,-56.48,0.45,-40.17,143,44_0000525_0000549-reel_begin_end,665,-81.922302,-176.720306
6,17350.0,523.0,17810.0,1183.0,17255.0,1433.0,16811.0,1103.0,1514,1775,8.44,-11.77,15.26,-43.92,7.03,-56.09,0.45,-40.02,143,44_0000525_0000549-reel_begin_end,666,-81.918198,-176.865906
7,20323.0,557.0,20759.0,743.0,20195.0,1442.0,19784.0,1104.0,1514,1775,8.49,-13.43,14.95,-22.49,6.59,-56.53,0.49,-40.07,143,44_0000525_0000549-reel_begin_end,667,-81.918106,-177.0103
8,23327.0,544.0,23762.0,837.0,23196.0,1440.0,22788.0,1106.0,1514,1775,8.4,-12.79,14.85,-27.07,6.45,-56.44,0.4,-40.17,143,44_0000525_0000549-reel_begin_end,668,-81.919403,-177.161499
9,26353.0,533.0,26798.0,688.0,26231.0,1434.0,25811.0,1103.0,1514,1775,8.49,-12.26,15.09,-19.81,6.68,-56.14,0.45,-40.02,143,44_0000525_0000549-reel_begin_end,669,-81.920807,-177.298996
10,29310.0,560.0,29758.0,691.0,29154.0,1434.0,28771.0,1066.0,1514,1775,8.44,-13.57,15.09,-19.95,6.13,-56.14,0.45,-38.22,143,44_0000525_0000549-reel_begin_end,670,-81.9207,-177.443298
11,32317.0,555.0,32780.0,722.0,32222.0,1438.0,31772.0,1109.0,1514,1775,8.4,-13.33,15.26,-21.46,6.99,-56.34,0.31,-40.31,143,44_0000525_0000549-reel_begin_end,671,-81.917892,-177.582001
12,35337.0,514.0,35794.0,855.0,35239.0,1437.0,34798.0,1103.0,1514,1775,8.4,-11.33,15.18,-27.94,6.94,-56.29,0.4,-40.02,143,44_0000525_0000549-reel_begin_end,672,-81.913696,-177.740005
1,817.0,554.0,1209.0,984.0,725.0,1440.0,281.0,1107.0,1514,266,8.42,-12.8,14.2,-34.06,7.06,-56.61,0.51,-40.14,143,44_0000550_0000574-reel_begin_end,647,-81.970001,-174.1409
2,3907.0,539.0,4287.0,1038.0,3821.0,1434.0,3365.0,1104.0,1514,266,8.42,-12.06,14.03,-36.73,7.15,-56.31,0.42,-40.0,143,44_0000550_0000574-reel_begin_end,648,-81.969894,-174.287994
3,6858.0,544.0,7229.0,925.0,6760.0,1436.0,6319.0,1104.0,1514,266,8.28,-12.31,13.76,-31.14,6.84,-56.41,0.33,-40.0,143,44_0000550_0000574-reel_begin_end,649,-81.964401,-174.423996
4,9887.0,573.0,10273.0,865.0,9777.0,1434.0,9345.0,1103.0,1514,266,8.42,-13.74,14.11,-28.18,6.79,-56.31,0.42,-39.95,143,44_0000550_0000574-reel_begin_end,650,-81.958893,-174.559998
5,12897.0,543.0,13277.0,970.0,12787.0,1434.0,12343.0,1109.0,1514,266,8.42,-12.26,14.03,-33.37,6.79,-56.31,0.24,-40.24,143,44_0000550_0000574-reel_begin_end,651,-81.9561,-174.701599
6,15838.0,566.0,16255.0,1124.0,15725.0,1434.0,15299.0,1103.0,1514,266,8.28,-13.39,14.44,-40.98,6.62,-56.31,0.33,-39.95,143,44_0000550_0000574-reel_begin_end,652,-81.951904,-174.837601
7,18795.0,604.0,19252.0,880.0,18672.0,1433.0,18259.0,1102.0,1514,266,8.24,-15.27,14.98,-28.92,6.42,-56.26,0.33,-39.9,143,44_0000550_0000574-reel_begin_end,653,-81.9505,-174.977798
8,21814.0,574.0,22255.0,778.0,21661.0,1435.0,21266.0,1106.0,1514,266,8.37,-13.79,14.88,-23.88,6.11,-56.36,0.28,-40.09,143,44_0000550_0000574-reel_begin_end,654,-81.9422,-175.138504
9,24818.0,568.0,25259.0,837.0,24686.0,1435.0,24288.0,1103.0,1514,266,8.28,-13.49,14.79,-26.79,6.34,-56.36,0.46,-39.95,143,44_0000550_0000574-reel_begin_end,655,-81.942093,-175.280106
10,27854.0,552.0,28286.0,945.0,27753.0,1437.0,27315.0,1103.0,1514,266,8.37,-12.7,14.75,-32.13,6.88,-56.46,0.42,-39.95,143,44_0000550_0000574-reel_begin_end,656,-81.939301,-175.420197
11,30871.0,573.0,31266.0,1117.0,30798.0,1439.0,30329.0,1107.0,1514,266,8.33,-13.74,14.16,-40.64,7.25,-56.56,0.33,-40.14,143,44_0000550_0000574-reel_begin_end,657,-81.936493,-175.560394
12,33881.0,539.0,34273.0,955.0,33758.0,1434.0,33342.0,1103.0,1514,266,8.33,-12.06,14.11,-32.63,6.51,-56.31,0.37,-39.95,143,44_0000550_0000574-reel_begin_end,658,-81.933701,-175.700607
1,2315.0,522.0,2747.0,868.0,2198.0,1433.0,1769.0,1107.0,1526,1769,8.5,-12.13,14.9,-28.65,6.76,-55.63,0.4,-40.07,143,44_0000575_0000599-reel_begin_end,635,-81.967804,-172.438797
2,5262.0,552.0,5703.0,881.0,5121.0,1433.0,4725.0,1105.0,1526,1769,8.45,-13.56,14.99,-29.27,6.36,-55.63,0.49,-39.97,143,44_0000575_0000599-reel_begin_end,636,-81.965103,-172.592697
3,8228.0,559.0,8660.0,1175.0,8096.0,1436.0,7689.0,1109.0,1526,1769,8.54,-13.89,14.95,-43.31,6.58,-55.78,0.55,-40.16,143,44_0000575_0000599-reel_begin_end,637,-81.9664,-172.733002
4,11171.0,571.0,11609.0,979.0,11036.0,1435.0,10629.0,1105.0,1526,1769,8.59,-14.47,15.08,-33.95,6.58,-55.73,0.55,-39.97,143,44_0000575_0000599-reel_begin_end,638,-81.964996,-172.873199
5,14108.0,575.0,14549.0,929.0,13998.0,1432.0,,,1526,1769,8.54,-14.66,15.08,-31.56,6.91,-55.59,,,143,44_0000575_0000599-reel_begin_end,639,-81.963501,-173.007904
6,17066.0,579.0,17507.0,808.0,16943.0,1437.0,16532.0,1103.0,1526,1769,8.36,-14.85,14.9,-25.79,6.54,-55.83,0.44,-39.87,143,44_0000575_0000599-reel_begin_end,640,-81.959396,-173.156403
7,20018.0,551.0,20438.0,805.0,19862.0,1433.0,19479.0,1106.0,1526,1769,8.54,-13.51,14.77,-25.64,6.23,-55.63,0.55,-40.02,143,44_0000575_0000599-reel_begin_end,641,-81.959305,-173.292496
8,22949.0,576.0,23378.0,800.0,22826.0,1434.0,22412.0,1104.0,1526,1769,8.41,-14.71,14.77,-25.4,6.58,-55.68,0.44,-39.92,143,44_0000575_0000599-reel_begin_end,642,-81.956497,-173.434097
9,25912.0,582.0,26313.0,978.0,25789.0,1434.0,25366.0,1108.0,1526,1769,8.45,-14.99,14.4,-33.9,6.63,-55.68,0.35,-40.11,143,44_0000575_0000599-reel_begin_end,643,-81.955093,-173.567398
10,28862.0,592.0,29269.0,1125.0,28773.0,1437.0,28322.0,1103.0,1526,1769,8.45,-15.47,14.49,-40.93,7.13,-55.83,0.44,-39.87,143,44_0000575_0000599-reel_begin_end,644,-81.956406,-173.713104
11,31805.0,545.0,32206.0,830.0,31648.0,1434.0,31262.0,1105.0,1526,1769,8.5,-13.23,14.44,-26.84,6.17,-55.68,0.44,-39.97,143,44_0000575_0000599-reel_begin_end,645,-81.959106,-173.861603
12,34765.0,566.0,35172.0,1110.0,34651.0,1436.0,34219.0,1104.0,1526,1769,8.5,-14.23,14.53,-40.21,6.81,-55.78,0.4,-39.92,143,44_0000575_0000599-reel_begin_end,646,-81.964493,-173.997803
1,811.0,373.0,1283.0,900.0,716.0,1440.0,272.0,1059.0,1523,262,8.39,-4.62,15.33,-29.91,7.0,-55.83,0.48,-37.54,143,44_0000600_0000624-reel_begin_end,622,-81.975296,-170.629501
