A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
1,2806.0,706.0,2946.0,1222.0,2435,1385,1999,1024,1506,1999,12.92,-21.95,14.96,-46.17,7.52,-53.82,1.17,-36.88,126,47_0002775_0002799-reel_begin_end,198,-80.154907,172.335693
2,5756.0,718.0,5884.0,894.0,5445,1385,5006,1024,1506,1999,12.05,-22.52,13.91,-30.78,7.52,-53.82,1.12,-36.88,126,47_0002775_0002799-reel_begin_end,199,-80.149399,172.216202
3,8754.0,728.0,8897.0,885.0,8436,1393,8037,1032,1506,1999,11.73,-22.99,13.81,-30.35,7.1,-54.19,1.28,-37.25,126,47_0002775_0002799-reel_begin_end,200,-80.143906,172.085693
4,11727.0,754.0,11863.0,1115.0,11463,1400,11056,1040,1506,1999,10.9,-24.21,12.88,-41.15,7.05,-54.52,1.12,-37.63,126,47_0002775_0002799-reel_begin_end,201,-80.138397,171.964905
5,14663.0,722.0,14802.0,1015.0,14284,1385,14067,1022,1506,1999,9.96,-22.7,11.99,-36.45,4.44,-53.82,1.28,-36.78,126,47_0002775_0002799-reel_begin_end,202,-80.132904,171.843994
6,17654.0,655.0,17794.0,949.0,17319,1385,17079,1024,1506,1999,9.54,-19.56,11.58,-33.36,4.66,-53.82,1.17,-36.88,126,47_0002775_0002799-reel_begin_end,203,-80.128799,171.724503
7,20649.0,676.0,20795.0,1164.0,20334,1391,20109,1022,1506,1999,9.03,-20.55,11.16,-43.45,4.44,-54.1,1.17,-36.78,126,47_0002775_0002799-reel_begin_end,204,-80.123306,171.603699
8,23616.0,661.0,,,23352,1388,23119,1021,1506,1999,8.41,-19.84,,,4.56,-53.96,1.17,-36.74,126,47_0002775_0002799-reel_begin_end,205,-80.116394,171.488297
9,26594.0,665.0,26765.0,1182.0,26362,1385,26133,1021,1506,1999,7.94,-20.03,10.43,-44.29,4.56,-53.82,1.22,-36.74,126,47_0002775_0002799-reel_begin_end,206,-80.110901,171.370193
10,29591.0,638.0,29734.0,940.0,29381,1387,29170,1022,1506,1999,7.46,-18.76,9.54,-32.93,4.4,-53.91,1.33,-36.78,126,47_0002775_0002799-reel_begin_end,207,-80.1082,171.249405
11,32516.0,617.0,32662.0,1049.0,32377,1387,32169,1021,1506,1999,6.22,-17.78,8.35,-38.05,4.2,-53.91,1.17,-36.74,126,47_0002775_0002799-reel_begin_end,208,-80.102707,171.1436
12,36367.0,555.0,36810.0,826.0,36010,1374,35339,1013,1506,1999,16.1,-14.87,22.55,-27.58,10.9,-53.3,1.12,-36.36,126,47_0002775_0002799-reel_begin_end,209,-80.095795,171.025497
1,1761.0,851.0,,,907,1386,489,1027,1503,489,19.95,-28.74,,,7.36,-53.7,1.2,-36.95,126,47_0002800_0002824-reel_begin_end,181,-80.227707,174.458801
2,4735.0,751.0,4871.0,1190.0,3946,1388,3499,1022,1503,489,19.41,-24.07,21.42,-44.56,7.79,-53.8,1.2,-36.72,126,47_0002800_0002824-reel_begin_end,182,-80.224899,174.304993
3,7702.0,820.0,,,6938,1390,6520,1026,1503,489,18.62,-27.29,,,7.36,-53.89,1.2,-36.9,126,47_0002800_0002824-reel_begin_end,183,-80.220795,174.171799
4,10697.0,742.0,,,9976,1388,9544,1024,1503,489,18.25,-23.65,,,7.63,-53.8,1.26,-36.81,126,47_0002800_0002824-reel_begin_end,184,-80.218002,174.038498
5,13654.0,769.0,,,12954,1387,12550,1025,1503,489,17.47,-24.91,,,7.15,-53.75,1.2,-36.86,126,47_0002800_0002824-reel_begin_end,185,-80.213898,173.908096
6,16603.0,736.0,16757.0,1208.0,15985,1385,15564,1022,1503,489,16.57,-23.37,18.84,-45.4,7.46,-53.66,1.26,-36.72,126,47_0002800_0002824-reel_begin_end,186,-80.211197,173.785904
7,19608.0,847.0,19755.0,1158.0,19015,1387,18594,1023,1503,489,16.2,-28.55,18.37,-43.06,7.46,-53.75,1.26,-36.76,126,47_0002800_0002824-reel_begin_end,187,-80.207108,173.663605
8,22595.0,729.0,22749.0,1142.0,22059,1386,21606,1022,1503,489,15.73,-23.04,18.0,-42.32,7.83,-53.7,1.16,-36.72,126,47_0002800_0002824-reel_begin_end,188,-80.2043,173.5345
9,25580.0,750.0,25730.0,1027.0,25037,1386,24616,1026,1503,489,15.36,-24.02,17.57,-36.95,7.36,-53.7,1.16,-36.9,126,47_0002800_0002824-reel_begin_end,189,-80.200195,173.412292
10,28581.0,723.0,28724.0,820.0,28071,1386,27646,1023,1503,489,14.93,-22.76,17.04,-27.29,7.42,-53.7,1.16,-36.76,126,47_0002800_0002824-reel_begin_end,190,-80.194702,173.285995
11,31570.0,741.0,31716.0,811.0,31073,1383,30666,1022,1503,489,14.63,-23.6,16.78,-26.87,7.3,-53.56,1.3,-36.72,126,47_0002800_0002824-reel_begin_end,191,-80.187805,173.155502
12,34555.0,711.0,34734.0,1146.0,34301,1382,33673,1023,1503,489,14.26,-22.2,16.89,-42.5,10.51,-53.52,1.26,-36.76,126,47_0002800_0002824-reel_begin_end,192,-80.182297,173.044296
1,3319.0,770.0,3440.0,1155.0,2605,1389,1998,1023,1506,1998,17.59,-25.93,19.37,-43.41,7.13,-54.04,-1.76,-37.42,126,47_0002825_0002849-reel_begin_end,168,-80.286697,176.364899
2,6325.0,749.0,6458.0,1201.0,5625,1387,5008,1021,1506,1998,17.53,-24.98,19.48,-45.5,7.28,-53.95,-1.76,-37.33,126,47_0002825_0002849-reel_begin_end,169,-80.283997,176.213806
3,9359.0,767.0,9491.0,1217.0,8680,1389,8038,1024,1506,1998,17.59,-25.79,19.53,-46.23,7.64,-54.04,-1.76,-37.46,126,47_0002825_0002849-reel_begin_end,170,-80.2798,176.047699
4,12375.0,757.0,12515.0,1251.0,11686,1387,11058,1023,1506,1998,17.53,-25.34,19.59,-47.77,7.44,-53.95,-1.76,-37.42,126,47_0002825_0002849-reel_begin_end,171,-80.274399,175.897995
5,15381.0,761.0,15517.0,1217.0,14681,1388,14067,1024,1506,1998,17.49,-25.52,19.48,-46.23,7.23,-53.99,-1.76,-37.46,126,47_0002825_0002849-reel_begin_end,172,-80.268906,175.738693
6,18413.0,765.0,,,17716,1391,17095,1026,1506,1998,17.65,-25.7,,,7.44,-54.13,-1.66,-37.55,126,47_0002825_0002849-reel_begin_end,173,-80.264694,175.589005
7,21432.0,780.0,,,20585,1398,20114,1033,1506,1998,17.49,-26.38,,,5.08,-54.45,-1.82,-37.87,126,47_0002825_0002849-reel_begin_end,174,-80.260605,175.439301
8,24439.0,761.0,24571.0,1210.0,23764,1387,23121,1023,1506,1998,17.59,-25.52,19.53,-45.91,7.7,-53.95,-1.72,-37.42,126,47_0002825_0002849-reel_begin_end,175,-80.255096,175.296494
9,27459.0,772.0,27588.0,1220.0,26745,1389,26145,1022,1506,1998,17.59,-26.02,19.48,-46.36,7.13,-54.04,-1.66,-37.37,126,47_0002825_0002849-reel_begin_end,176,-80.251007,175.152298
10,30418.0,758.0,,,29592,1385,29168,1023,1506,1998,16.55,-25.39,,,4.45,-53.86,-1.76,-37.42,126,47_0002825_0002849-reel_begin_end,177,-80.245499,175.008102
11,33418.0,764.0,,,32532,1387,32104,1022,1506,1998,17.43,-25.66,,,4.45,-53.95,-1.82,-37.37,126,47_0002825_0002849-reel_begin_end,178,-80.240005,174.874893
12,36415.0,758.0,,,35533,1384,35126,1021,1506,1998,17.23,-25.39,,,4.3,-53.81,-1.66,-37.33,126,47_0002825_0002849-reel_begin_end,179,-80.237305,174.730698
1,1810.0,767.0,1935.0,1101.0,906,1393,492,1022,1513,488,20.63,-24.13,22.47,-40.07,7.31,-54.01,1.21,-36.3,126,47_0002850_0002874-reel_begin_end,154,-80.344406,178.629501
2,4816.0,784.0,,,4119,1392,3502,1022,1513,488,20.57,-24.94,,,10.3,-53.96,1.21,-36.3,126,47_0002850_0002874-reel_begin_end,155,-80.340302,178.452301
3,7846.0,768.0,7957.0,927.0,6953,1394,6528,1023,1513,488,20.57,-24.18,22.21,-31.77,7.41,-54.06,1.15,-36.35,126,47_0002850_0002874-reel_begin_end,156,-80.338898,178.290298
4,10866.0,752.0,10984.0,1062.0,9973,1392,9548,1021,1513,488,20.57,-23.41,22.31,-38.21,7.41,-53.96,1.15,-36.25,126,47_0002850_0002874-reel_begin_end,157,-80.332001,178.128204
5,13870.0,749.0,13995.0,1106.0,12973,1391,12555,1023,1513,488,20.63,-23.27,22.47,-40.31,7.41,-53.91,1.25,-36.35,126,47_0002850_0002874-reel_begin_end,158,-80.3293,177.966202
6,16896.0,770.0,17032.0,1209.0,16007,1389,15578,1020,1513,488,20.57,-24.27,22.58,-45.23,7.47,-53.82,1.15,-36.21,126,47_0002850_0002874-reel_begin_end,159,-80.325195,177.813705
7,19920.0,767.0,20052.0,1252.0,19234,1393,18605,1023,1513,488,20.63,-24.13,22.58,-47.28,10.52,-54.01,1.25,-36.35,126,47_0002850_0002874-reel_begin_end,160,-80.322403,177.653
8,22858.0,761.0,22983.0,1211.0,22019,1389,21608,1021,1513,488,19.57,-23.84,21.41,-45.32,7.21,-53.82,1.15,-36.25,126,47_0002850_0002874-reel_begin_end,161,-80.319702,177.496506
9,25877.0,763.0,26002.0,1201.0,24998,1393,24559,1022,1513,488,20.63,-23.94,22.47,-44.84,7.68,-54.01,1.21,-36.3,126,47_0002850_0002874-reel_begin_end,162,-80.312805,177.328903
10,28907.0,764.0,29028.0,1210.0,28021,1390,27592,1024,1513,488,20.63,-23.99,22.41,-45.27,7.57,-53.86,1.25,-36.4,126,47_0002850_0002874-reel_begin_end,163,-80.308701,177.173798
11,31917.0,764.0,32038.0,1123.0,31020,1391,30595,1023,1513,488,20.63,-23.99,22.41,-41.12,7.41,-53.91,1.15,-36.35,126,47_0002850_0002874-reel_begin_end,164,-80.305893,177.002106
12,35011.0,753.0,35139.0,1185.0,34221,1395,33614,1022,1513,488,21.84,-23.46,23.73,-44.08,10.2,-54.1,1.25,-36.3,126,47_0002850_0002874-reel_begin_end,165,-80.3004,176.8414
1,3313.0,787.0,3452.0,1025.0,2431,1399,1995,1023,1517,1995,20.68,-25.08,22.73,-36.38,7.68,-54.13,1.25,-36.28,126,47_0002875_0002899-reel_begin_end,141,-80.382797,-179.248795
2,6329.0,769.0,6469.0,1093.0,5629,1396,5015,1021,1517,1995,20.62,-24.23,22.68,-39.61,10.3,-53.99,1.25,-36.19,126,47_0002875_0002899-reel_begin_end,142,-80.380096,-179.413605
3,9359.0,752.0,9499.0,1089.0,8470,1398,8049,1022,1517,1995,20.62,-23.42,22.68,-39.42,7.52,-54.08,1.31,-36.24,126,47_0002875_0002899-reel_begin_end,143,-80.376007,-179.576996
4,12451.0,730.0,12594.0,1171.0,11486,1399,11051,1022,1517,1995,21.95,-22.38,24.05,-43.31,7.72,-54.13,1.31,-36.24,126,47_0002875_0002899-reel_begin_end,144,-80.376007,-179.744598
5,15472.0,753.0,15607.0,835.0,14564,1394,14154,1022,1517,1995,20.74,-23.47,22.73,-27.36,7.36,-53.89,1.31,-36.24,126,47_0002875_0002899-reel_begin_end,145,-80.370499,-179.9039
6,18502.0,772.0,18648.0,1082.0,17591,1393,17187,1022,1517,1995,20.74,-24.37,22.89,-39.08,7.31,-53.84,1.36,-36.24,126,47_0002875_0002899-reel_begin_end,146,-80.370499,179.921707
7,21508.0,771.0,21647.0,830.0,20586,1395,20197,1022,1517,1995,20.68,-24.33,22.73,-27.13,7.09,-53.94,1.36,-36.24,126,47_0002875_0002899-reel_begin_end,147,-80.366394,179.758301
8,24524.0,747.0,24667.0,1128.0,23631,1393,23210,1022,1517,1995,20.62,-23.19,22.73,-41.27,7.46,-53.84,1.25,-36.24,126,47_0002875_0002899-reel_begin_end,148,-80.362198,179.590805
9,27558.0,746.0,,,26683,1392,26240,1020,1517,1995,20.68,-23.14,,,7.78,-53.8,1.25,-36.14,126,47_0002875_0002899-reel_begin_end,149,-80.360901,179.4328
10,30572.0,747.0,,,29675,1393,29257,1019,1517,1995,20.74,-23.19,,,7.52,-53.84,1.36,-36.09,126,47_0002875_0002899-reel_begin_end,150,-80.355392,179.265305
11,33582.0,769.0,,,32681,1394,32264,1021,1517,1995,20.74,-24.23,,,7.46,-53.89,1.31,-36.19,126,47_0002875_0002899-reel_begin_end,151,-80.355392,179.1129
12,36615.0,768.0,,,35719,1395,35297,1022,1517,1995,20.78,-24.18,,,7.58,-53.94,1.36,-36.24,126,47_0002875_0002899-reel_begin_end,152,-80.351303,178.954895
1,1802.0,766.0,1955.0,965.0,905,1402,487,1023,1510,484,20.48,-24.26,22.71,-33.7,7.41,-54.44,1.32,-36.45,126,47_0002900_0002924-reel_begin_end,128,-80.407593,-177.116104
2,4812.0,758.0,4965.0,915.0,3911,1399,3497,1021,1510,484,20.48,-23.88,22.71,-31.33,7.36,-54.3,1.32,-36.36,126,47_0002900_0002924-reel_begin_end,129,-80.4048,-177.285004
3,7845.0,756.0,7995.0,1119.0,6959,1399,6531,1021,1510,484,20.42,-23.78,22.61,-41.01,7.52,-54.3,1.28,-36.36,126,47_0002900_0002924-reel_begin_end,130,-80.403397,-177.449799
4,10855.0,762.0,11005.0,1206.0,9958,1397,9541,1022,1510,484,20.42,-24.07,22.61,-45.14,7.36,-54.2,1.28,-36.41,126,47_0002900_0002924-reel_begin_end,131,-80.4021,-177.614594
5,13869.0,765.0,14011.0,842.0,12968,1398,12551,1021,1510,484,20.48,-24.21,22.55,-27.86,7.36,-54.25,1.28,-36.36,126,47_0002900_0002924-reel_begin_end,132,-80.399307,-177.766998
6,16899.0,766.0,17045.0,950.0,15995,1398,15581,1021,1510,484,20.48,-24.26,22.61,-32.99,7.31,-54.25,1.28,-36.36,126,47_0002900_0002924-reel_begin_end,133,-80.399307,-177.937302
7,19914.0,774.0,20060.0,854.0,18999,1399,18596,1020,1510,484,20.48,-24.64,22.61,-28.43,7.15,-54.3,1.28,-36.31,126,47_0002900_0002924-reel_begin_end,134,-80.397903,-178.096603
8,22852.0,772.0,22995.0,872.0,22020,1394,21606,1020,1510,484,19.43,-24.54,21.51,-29.29,7.31,-54.06,1.28,-36.31,126,47_0002900_0002924-reel_begin_end,135,-80.396606,-178.265503
9,25878.0,710.0,,,24981,1397,24564,1021,1510,484,20.42,-21.6,,,7.36,-54.2,1.28,-36.36,126,47_0002900_0002924-reel_begin_end,136,-80.392502,-178.419296
10,28830.0,773.0,28969.0,901.0,27987,1395,27584,1018,1510,484,19.43,-24.59,21.46,-30.66,7.15,-54.11,1.28,-36.22,126,47_0002900_0002924-reel_begin_end,137,-80.391098,-178.599197
11,31838.0,763.0,31970.0,976.0,30934,1400,30520,1022,1510,484,20.58,-24.12,22.5,-34.22,7.41,-54.35,1.38,-36.41,126,47_0002900_0002924-reel_begin_end,138,-80.389694,-178.768204
12,34861.0,775.0,35003.0,1208.0,33957,1396,33546,1021,1510,484,20.48,-24.68,22.55,-45.23,7.31,-54.16,1.32,-36.36,126,47_0002900_0002924-reel_begin_end,139,-80.386993,-178.927505
1,3305.0,778.0,3462.0,1168.0,2412,1404,1990,1021,1503,1990,20.48,-25.17,22.76,-43.78,7.47,-55.04,1.32,-36.76,126,47_0002925_0002949-reel_begin_end,115,-80.4254,-174.960007
2,6331.0,772.0,6488.0,1172.0,5431,1402,5016,1022,1503,1990,20.48,-24.88,22.76,-43.97,7.37,-54.95,1.32,-36.81,126,47_0002925_0002949-reel_begin_end,116,-80.422699,-175.124802
3,9351.0,726.0,9508.0,1208.0,8458,1401,8040,1022,1503,1990,20.48,-22.69,22.76,-45.69,7.47,-54.9,1.38,-36.81,126,47_0002925_0002949-reel_begin_end,117,-80.422699,-175.285507
4,12361.0,775.0,12514.0,1010.0,11275,1404,11050,1024,1503,1990,20.48,-25.02,22.71,-36.24,4.66,-55.04,1.38,-36.91,126,47_0002925_0002949-reel_begin_end,118,-80.419907,-175.455795
5,15387.0,760.0,15544.0,1037.0,14305,1403,14073,1023,1503,1990,20.58,-24.31,22.87,-37.53,4.82,-55.0,1.44,-36.86,126,47_0002925_0002949-reel_begin_end,119,-80.417206,-175.632904
6,18413.0,777.0,18567.0,1024.0,17542,1401,17103,1023,1503,1990,20.52,-25.12,22.76,-36.91,7.83,-54.9,1.44,-36.86,126,47_0002925_0002949-reel_begin_end,120,-80.417206,-175.786697
7,21419.0,814.0,21565.0,1018.0,20522,1402,20105,1023,1503,1990,20.58,-26.89,22.71,-36.62,7.51,-54.95,1.44,-36.86,126,47_0002925_0002949-reel_begin_end,121,-80.417206,-175.962494
8,24441.0,764.0,24620.0,1126.0,23552,1404,23131,1024,1503,1990,20.52,-24.5,23.13,-41.78,7.57,-55.04,1.44,-36.91,126,47_0002925_0002949-reel_begin_end,122,-80.415802,-176.121796
9,27468.0,771.0,27614.0,1066.0,26578,1400,26153,1024,1503,1990,20.48,-24.83,22.6,-38.91,7.51,-54.85,1.32,-36.91,126,47_0002925_0002949-reel_begin_end,123,-80.414398,-176.292099
10,30475.0,771.0,30628.0,1222.0,29557,1401,29161,1025,1503,1990,20.58,-24.83,22.81,-46.36,7.21,-54.9,1.44,-36.96,126,47_0002925_0002949-reel_begin_end,124,-80.413101,-176.451401
11,33491.0,769.0,33645.0,1213.0,32595,1399,32177,1025,1503,1990,20.52,-24.74,22.76,-45.93,7.47,-54.81,1.38,-36.96,126,47_0002925_0002949-reel_begin_end,125,-80.411697,-176.621704
12,36521.0,781.0,36675.0,1173.0,35596,1396,35207,1020,1503,1990,20.52,-25.31,22.76,-44.02,7.05,-54.66,1.38,-36.72,126,47_0002925_0002949-reel_begin_end,126,-80.411697,-176.775497
1,1802.0,771.0,1944.0,1066.0,880,1404,487,1016,1503,484,20.58,-24.83,22.66,-38.76,7.07,-54.71,1.32,-36.4,126,47_0002950_0002974-reel_begin_end,102,-80.430893,-172.804001
2,4822.0,785.0,4968.0,1122.0,3896,1402,3511,1016,1503,484,20.58,-25.5,22.72,-41.4,7.01,-54.61,1.37,-36.4,126,47_0002950_0002974-reel_begin_end,103,-80.430893,-172.979706
3,7852.0,783.0,7991.0,1016.0,6959,1402,6534,1016,1503,484,20.58,-25.4,22.62,-36.4,7.5,-54.61,1.27,-36.4,126,47_0002950_0002974-reel_begin_end,104,-80.432297,-173.132202
4,10854.0,775.0,10994.0,876.0,9979,1403,9544,1017,1503,484,20.46,-25.02,22.52,-29.79,7.64,-54.66,1.27,-36.44,126,47_0002950_0002974-reel_begin_end,105,-80.433701,-173.296997
5,13875.0,795.0,14021.0,1211.0,12989,1403,12561,1018,1503,484,20.52,-25.97,22.66,-45.6,7.54,-54.66,1.27,-36.49,126,47_0002950_0002974-reel_begin_end,106,-80.436401,-173.461807
6,16905.0,791.0,17048.0,977.0,15994,1404,15594,1018,1503,484,20.52,-25.78,22.62,-34.56,7.18,-54.71,1.32,-36.49,126,47_0002950_0002974-reel_begin_end,107,-80.436401,-173.626602
7,19909.0,784.0,20052.0,840.0,19038,1403,18595,1018,1503,484,20.46,-25.45,22.56,-28.09,7.7,-54.66,1.21,-36.49,126,47_0002950_0002974-reel_begin_end,108,-80.437805,-173.796799
8,22923.0,765.0,23069.0,950.0,21844,1403,21612,1018,1503,484,20.52,-24.55,22.66,-33.28,4.71,-54.66,1.32,-36.49,126,47_0002950_0002974-reel_begin_end,109,-80.437805,-173.961594
9,25957.0,770.0,26103.0,1010.0,25064,1404,24642,1019,1503,484,20.58,-24.79,22.72,-36.11,7.5,-54.71,1.32,-36.54,126,47_0002950_0002974-reel_begin_end,110,-80.436401,-174.133301
10,28899.0,781.0,29045.0,1022.0,28081,1401,27652,1018,1503,484,19.59,-25.31,21.72,-36.68,7.6,-54.57,1.32,-36.49,126,47_0002950_0002974-reel_begin_end,111,-80.432297,-174.295303
11,31840.0,773.0,31990.0,1069.0,31014,1402,30597,1018,1503,484,19.48,-24.93,21.68,-38.9,7.38,-54.61,1.27,-36.49,126,47_0002950_0002974-reel_begin_end,112,-80.430893,-174.465607
12,34866.0,763.0,35023.0,1113.0,33984,1400,33555,1019,1503,484,20.52,-24.46,22.82,-40.97,7.6,-54.52,1.32,-36.54,126,47_0002950_0002974-reel_begin_end,113,-80.428207,-174.633194
1,3306.0,793.0,3463.0,1303.0,2242,1405,1995,1013,1510,1992,20.52,-25.87,22.83,-49.94,4.94,-54.75,1.32,-36.26,126,47_0002975_0002999-reel_begin_end,90,-80.403397,-170.811295
2,6336.0,791.0,6489.0,1245.0,5254,1403,5025,1013,1510,1992,20.52,-25.78,22.77,-47.2,4.67,-54.66,1.32,-36.26,126,47_0002975_0002999-reel_begin_end,91,-80.407593,-170.973404
3,9346.0,790.0,9499.0,1222.0,8499,1420,8035,1016,1510,1992,20.52,-25.73,22.77,-46.12,8.12,-55.46,1.32,-36.4,126,47_0002975_0002999-reel_begin_end,92,-80.408905,-171.153305
4,9346.0,790.0,9499.0,1222.0,8621,1420,8032,1017,1510,1992,20.52,-25.73,22.77,-46.12,9.9,-55.46,1.27,-36.44,126,47_0002975_0002999-reel_begin_end,93,-80.413101,-171.320801
5,12356.0,730.0,12509.0,1086.0,11849,1417,11045,1014,1510,1992,20.52,-22.9,22.77,-39.7,13.1,-55.32,1.32,-36.3,126,47_0002975_0002999-reel_begin_end,94,-80.414398,-171.480103
6,15386.0,798.0,15539.0,1164.0,14850,1419,14075,1014,1510,1992,20.52,-26.11,22.77,-43.38,12.67,-55.41,1.32,-36.3,126,47_0002975_0002999-reel_begin_end,95,-80.417206,-171.638
7,18399.0,768.0,18552.0,890.0,17520,1403,17092,1013,1510,1992,20.42,-24.69,22.66,-30.45,7.54,-54.66,1.27,-36.26,126,47_0002975_0002999-reel_begin_end,96,-80.419907,-171.808304
8,21412.0,773.0,21559.0,872.0,20312,1405,20102,1014,1510,1992,20.47,-24.93,22.62,-29.6,4.35,-54.75,1.27,-36.3,126,47_0002975_0002999-reel_begin_end,97,-80.421295,-171.973099
9,24442.0,825.0,24592.0,949.0,23389,1406,23135,1017,1510,1992,20.47,-27.38,22.66,-33.23,5.04,-54.8,1.32,-36.44,126,47_0002975_0002999-reel_begin_end,98,-80.422699,-172.137894
10,27459.0,795.0,27609.0,936.0,26391,1403,26148,1013,1510,1992,20.42,-25.97,22.62,-32.62,4.77,-54.66,1.21,-36.26,126,47_0002975_0002999-reel_begin_end,99,-80.4254,-172.305496
11,30469.0,800.0,30612.0,1015.0,29559,1403,29155,1014,1510,1992,20.57,-26.2,22.66,-36.35,7.24,-54.66,1.32,-36.3,126,47_0002975_0002999-reel_begin_end,100,-80.4254,-172.4702
12,33503.0,794.0,33639.0,923.0,32610,1397,32185,1013,1510,1992,20.63,-25.92,22.62,-32.01,7.54,-54.38,1.32,-36.26,126,47_0002975_0002999-reel_begin_end,101,-80.428207,-172.644699
13,36516.0,772.0,36659.0,794.0,35626,1402,35205,1014,1510,1992,20.52,-24.88,22.62,-25.92,7.49,-54.61,1.32,-36.3,126,47_0002975_0002999-reel_begin_end,,,
1,1799.0,785.0,1963.0,1153.0,1127,1418,488,1006,1503,485,20.63,-25.66,23.04,-42.83,10.72,-55.2,1.31,-35.97,126,47_0003000_0003024-reel_begin_end,76,-80.355392,-168.523407
2,4825.0,1011.0,,,4147,1416,3515,1007,1503,485,20.57,-36.2,,,10.58,-55.1,1.26,-36.02,126,47_0003000_0003024-reel_begin_end,77,-80.360901,-168.689606
3,7838.0,742.0,8006.0,1207.0,7352,1417,6531,1007,1503,485,20.52,-23.65,23.0,-45.35,13.36,-55.15,1.26,-36.02,126,47_0003000_0003024-reel_begin_end,78,-80.365005,-168.8461
4,10848.0,787.0,,,10369,1415,9541,1008,1503,485,20.52,-25.75,,,13.47,-55.06,1.26,-36.06,126,47_0003000_0003024-reel_begin_end,79,-80.367706,-168.998596
5,13953.0,780.0,,,13178,1419,12561,1009,1503,485,21.78,-25.42,,,10.36,-55.24,1.26,-36.11,126,47_0003000_0003024-reel_begin_end,80,-80.373199,-169.164703
6,16978.0,795.0,,,16317,1421,15668,1008,1503,485,20.57,-26.12,,,10.83,-55.34,1.26,-36.06,126,47_0003000_0003024-reel_begin_end,81,-80.376007,-169.332306
7,19978.0,791.0,,,19357,1420,18668,1008,1503,485,20.57,-25.94,,,11.42,-55.29,1.26,-36.06,126,47_0003000_0003024-reel_begin_end,82,-80.378693,-169.490204
8,23004.0,785.0,,,22297,1420,21694,1009,1503,485,20.57,-25.66,,,10.15,-55.29,1.26,-36.11,126,47_0003000_0003024-reel_begin_end,83,-80.384201,-169.650894
9,26031.0,790.0,,,25591,1416,24720,1011,1503,485,20.52,-25.89,,,14.04,-55.1,1.2,-36.2,126,47_0003000_0003024-reel_begin_end,84,-80.385605,-169.829407
10,29034.0,786.0,29202.0,889.0,28534,1419,27724,1010,1503,485,20.57,-25.7,23.04,-30.51,13.2,-55.24,1.26,-36.16,126,47_0003000_0003024-reel_begin_end,85,-80.389694,-169.988693
11,32061.0,782.0,32222.0,997.0,31801,1415,30751,1012,1503,485,20.67,-25.52,23.04,-35.55,16.84,-55.06,1.37,-36.25,126,47_0003000_0003024-reel_begin_end,86,-80.392502,-170.156204
12,35084.0,791.0,35249.0,1047.0,34838,1413,33774,1009,1503,485,20.57,-25.94,23.0,-37.88,16.94,-54.96,1.26,-36.11,126,47_0003000_0003024-reel_begin_end,87,-80.395203,-170.319702
1,3185.0,772.0,3370.0,915.0,2410,1400,1999,996,1506,1999,18.66,-25.22,21.35,-31.89,7.37,-54.52,1.38,-35.67,126,47_0003025_0003049-reel_begin_end,64,-80.320999,-166.558197
2,6229.0,730.0,6414.0,825.0,5425,1400,5025,997,1506,1999,18.92,-23.26,21.61,-27.69,7.21,-54.52,1.38,-35.72,126,47_0003025_0003049-reel_begin_end,65,-80.322403,-166.721603
3,9256.0,756.0,9438.0,857.0,8667,1416,8031,1000,1506,1999,19.22,-24.47,21.88,-29.18,10.65,-55.27,1.38,-35.86,126,47_0003025_0003049-reel_begin_end,66,-80.325195,-166.904297
4,12301.0,754.0,12480.0,961.0,11679,1415,11055,1001,1506,1999,19.59,-24.38,22.2,-34.04,10.53,-55.22,1.44,-35.9,126,47_0003025_0003049-reel_begin_end,67,-80.325195,-167.065002
5,15349.0,765.0,15531.0,842.0,14713,1416,14081,1002,1506,1999,19.85,-24.89,22.5,-28.48,10.59,-55.27,1.38,-35.95,126,47_0003025_0003049-reel_begin_end,68,-80.326508,-167.229797
6,18380.0,766.0,18559.0,872.0,17948,1415,17087,1004,1506,1999,20.16,-24.94,22.76,-29.88,13.86,-55.22,1.32,-36.04,126,47_0003025_0003049-reel_begin_end,69,-80.330704,-167.390396
7,21405.0,775.0,21587.0,883.0,20747,1418,20108,1005,1506,1999,20.38,-25.36,23.03,-30.4,10.79,-55.36,1.48,-36.09,126,47_0003025_0003049-reel_begin_end,70,-80.333405,-167.548401
8,24441.0,791.0,24627.0,1208.0,23755,1417,23138,1004,1506,1999,20.42,-26.1,23.13,-45.56,10.43,-55.32,1.44,-36.04,126,47_0003025_0003049-reel_begin_end,71,-80.337494,-167.704895
9,27448.0,773.0,27630.0,1164.0,26765,1416,26144,1001,1506,1999,20.38,-25.26,23.03,-43.51,10.43,-55.27,1.38,-35.9,126,47_0003025_0003049-reel_begin_end,72,-80.340302,-167.867004
10,30464.0,766.0,30643.0,1132.0,29950,1415,29161,1002,1506,1999,20.42,-24.94,23.03,-42.02,12.93,-55.22,1.44,-35.95,126,47_0003025_0003049-reel_begin_end,73,-80.344406,-168.0345
