A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
6,15892.0,459.0,16566.0,1082.0,15741,1526,15338.0,1156.0,1588,291,9.27,-4.58,19.04,-35.02,7.08,-56.72,1.24,-38.64,141,43_0008875_0008899-reel_begin_end,290,-83.272797,-177.632004
7,18875.0,506.0,19781.0,1315.0,18768,1522,18335.0,1159.0,1588,291,9.02,-6.88,22.16,-46.41,7.47,-56.52,1.19,-38.79,141,43_0008875_0008899-reel_begin_end,291,-83.274002,-177.798798
8,21875.0,461.0,22794.0,1287.0,21724,1521,21335.0,1157.0,1588,291,9.02,-4.68,22.35,-45.04,6.83,-56.47,1.19,-38.69,141,43_0008875_0008899-reel_begin_end,292,-83.277893,-177.979294
9,24885.0,438.0,25818.0,1341.0,24758,1524,24355.0,1166.0,1588,291,9.02,-3.55,22.55,-47.68,7.18,-56.62,1.34,-39.13,141,43_0008875_0008899-reel_begin_end,293,-83.276398,-178.154099
10,27885.0,496.0,28865.0,1438.0,27764,1526,27345.0,1163.0,1588,291,9.02,-6.39,23.23,-52.42,7.27,-56.72,1.19,-38.98,141,43_0008875_0008899-reel_begin_end,294,-83.272095,-178.328903
11,30885.0,497.0,31771.0,1232.0,30771,1522,30345.0,1166.0,1588,291,9.02,-6.44,21.87,-42.35,7.37,-56.52,1.19,-39.13,141,43_0008875_0008899-reel_begin_end,295,-83.265106,-178.488403
12,33898.0,428.0,34791.0,1460.0,33758,1519,33348.0,1177.0,1588,291,9.07,-3.07,22.02,-53.49,7.04,-56.38,1.09,-39.66,141,43_0008875_0008899-reel_begin_end,296,-83.259506,-178.671295
1,2350.0,481.0,3193.0,1391.0,2230,1521,1773.0,1141.0,1591,1763,9.09,-5.44,21.65,-50.4,7.3,-56.82,0.49,-38.05,141,43_0008900_0008924-reel_begin_end,299,-83.252106,-179.207993
2,5370.0,424.0,6142.0,1331.0,5236,1523,4793.0,1145.0,1591,1763,9.24,-2.63,20.74,-47.43,7.24,-56.92,0.64,-38.25,141,43_0008900_0008924-reel_begin_end,300,-83.250595,-179.381393
3,8374.0,456.0,9206.0,1348.0,8280,1523,7797.0,1145.0,1591,1763,9.15,-4.21,21.55,-48.27,7.75,-56.92,0.55,-38.25,141,43_0008900_0008924-reel_begin_end,301,-83.244904,-179.562897
4,11367.0,436.0,12437.0,1456.0,11209,1528,10770.0,1149.0,1591,1763,9.19,-3.22,25.14,-53.61,6.84,-57.17,0.29,-38.44,141,43_0008900_0008924-reel_begin_end,302,-83.242004,-179.736298
5,14374.0,444.0,14988.0,1020.0,14223,1520,13790.0,1138.0,1591,1763,9.15,-3.61,18.3,-32.07,6.9,-56.77,0.44,-37.9,141,43_0008900_0008924-reel_begin_end,303,-83.240494,-179.908295
6,17390.0,428.0,18014.0,1204.0,17260,1523,16813.0,1141.0,1591,1763,9.09,-2.82,18.39,-41.16,7.15,-56.92,0.49,-38.05,141,43_0008900_0008924-reel_begin_end,304,-83.236206,179.918304
7,20377.0,448.0,21283.0,1438.0,20266,1525,19817.0,1167.0,1591,1763,8.89,-3.81,22.4,-52.72,7.24,-57.02,0.55,-39.33,141,43_0008900_0008924-reel_begin_end,305,-83.231903,179.744995
8,23400.0,424.0,24129.0,1342.0,23260,1527,22817.0,1147.0,1591,1763,9.24,-2.63,20.1,-47.98,7.15,-57.12,0.55,-38.34,141,43_0008900_0008924-reel_begin_end,306,-83.229004,179.549698
9,26410.0,452.0,27266.0,1383.0,26246,1527,25827.0,1148.0,1591,1763,9.24,-4.01,21.99,-50.0,6.79,-57.12,0.55,-38.39,141,43_0008900_0008924-reel_begin_end,307,-83.224701,179.376495
10,29397.0,438.0,30011.0,985.0,29253,1526,28813.0,1145.0,1591,1763,9.04,-3.32,18.19,-30.34,6.9,-57.07,0.34,-38.25,141,43_0008900_0008924-reel_begin_end,308,-83.220398,179.204605
11,32414.0,455.0,33377.0,1443.0,32290,1527,31823.0,1144.0,1591,1763,9.3,-4.16,23.65,-52.97,7.45,-57.12,0.49,-38.2,141,43_0008900_0008924-reel_begin_end,309,-83.213394,179.041
12,35424.0,453.0,36024.0,913.0,35256,1518,34840.0,1141.0,1591,1763,9.15,-4.06,18.09,-26.78,6.64,-56.67,0.44,-38.05,141,43_0008900_0008924-reel_begin_end,310,-83.210495,178.862198
1,862.0,475.0,1815.0,1357.0,711,1525,278.0,1143.0,1598,268,9.21,-5.9,23.33,-48.53,6.97,-56.65,0.56,-38.19,141,43_0008925_0008949-reel_begin_end,311,-83.209,178.688797
2,3872.0,449.0,4795.0,1493.0,3768,1525,3278.0,1136.0,1598,268,9.36,-4.64,23.04,-55.1,7.82,-56.65,0.56,-37.85,141,43_0008925_0008949-reel_begin_end,312,-83.201904,178.511505
3,6895.0,457.0,7744.0,1438.0,6717,1524,6298.0,1140.0,1598,268,9.4,-5.03,21.99,-52.45,6.77,-56.6,0.56,-38.04,141,43_0008925_0008949-reel_begin_end,313,-83.197601,178.339706
4,9899.0,480.0,10469.0,909.0,9754,1529,9318.0,1163.0,1598,268,9.31,-6.14,17.76,-26.88,7.17,-56.84,0.7,-39.15,141,43_0008925_0008949-reel_begin_end,314,-83.196106,178.160797
5,12888.0,483.0,13858.0,1494.0,12768,1528,12301.0,1146.0,1598,268,9.15,-6.29,23.53,-55.15,7.37,-56.8,0.45,-38.33,141,43_0008925_0008949-reel_begin_end,315,-83.194595,177.975098
6,15922.0,474.0,16777.0,1420.0,15794,1522,15325.0,1144.0,1598,268,9.36,-5.85,22.03,-51.58,7.46,-56.51,0.51,-38.24,141,43_0008925_0008949-reel_begin_end,316,-83.190308,177.796402
7,18925.0,426.0,19633.0,1289.0,18771,1526,18335.0,1145.0,1598,268,9.4,-3.53,19.9,-45.24,7.12,-56.7,0.66,-38.28,141,43_0008925_0008949-reel_begin_end,317,-83.184601,177.634201
8,21915.0,464.0,,,21791,1524,21315.0,1140.0,1598,268,9.26,-5.37,,,7.42,-56.6,0.36,-38.04,141,43_0008925_0008949-reel_begin_end,318,-83.179001,177.457001
9,24942.0,468.0,25519.0,1251.0,24845,1519,24348.0,1138.0,1598,268,9.36,-5.56,17.91,-43.41,7.92,-56.36,0.56,-37.95,141,43_0008925_0008949-reel_begin_end,319,-83.173294,177.2948
10,27942.0,470.0,28519.0,1400.0,27808,1524,27345.0,1137.0,1598,268,9.36,-5.66,17.91,-50.61,7.37,-56.6,0.51,-37.9,141,43_0008925_0008949-reel_begin_end,320,-83.166306,177.118896
11,30949.0,487.0,,,30784,1527,30351.0,1145.0,1598,268,9.46,-6.48,,,7.02,-56.75,0.6,-38.28,141,43_0008925_0008949-reel_begin_end,321,-83.163406,176.956604
12,33972.0,479.0,34515.0,1288.0,33838,1527,33371.0,1144.0,1598,268,9.51,-6.09,17.55,-45.2,7.52,-56.75,0.6,-38.24,141,43_0008925_0008949-reel_begin_end,322,-83.159103,176.779297
1,2379.0,476.0,2979.0,1186.0,2248,1529,1775.0,1149.0,1601,1768,9.59,-5.46,18.38,-39.78,7.67,-56.36,0.73,-37.99,141,43_0008950_0008974-reel_begin_end,324,-83.151901,176.432907
2,5379.0,482.0,6154.0,1313.0,5207,1529,4775.0,1153.0,1601,1768,9.44,-5.75,20.8,-45.92,6.92,-56.36,0.59,-38.18,141,43_0008950_0008974-reel_begin_end,325,-83.146194,176.265198
3,8395.0,494.0,8929.0,1060.0,8258,1528,7805.0,1153.0,1601,1768,9.38,-6.33,17.21,-33.69,7.38,-56.31,0.73,-38.18,141,43_0008950_0008974-reel_begin_end,326,-83.139206,176.097702
4,11399.0,456.0,11992.0,1383.0,11278,1527,10808.0,1157.0,1601,1768,9.44,-4.49,18.13,-49.3,7.67,-56.26,0.78,-38.38,141,43_0008950_0008974-reel_begin_end,327,-83.132202,175.938293
5,14415.0,443.0,15009.0,1411.0,14291,1530,13808.0,1145.0,1601,1768,9.53,-3.87,18.24,-50.65,7.71,-56.41,0.63,-37.8,141,43_0008950_0008974-reel_begin_end,328,-83.123703,175.787201
6,17525.0,471.0,18116.0,1422.0,17347,1527,16925.0,1152.0,1601,1768,9.53,-5.22,18.19,-51.19,6.92,-56.26,0.73,-38.14,141,43_0008950_0008974-reel_begin_end,329,-83.118103,175.621002
7,20599.0,498.0,,,20468,1525,20011.0,1161.0,1601,1768,9.44,-6.52,,,7.52,-56.16,0.82,-38.57,141,43_0008950_0008974-reel_begin_end,330,-83.115204,175.460098
8,23609.0,473.0,24451.0,1407.0,23474,1525,23018.0,1152.0,1601,1768,9.44,-5.32,21.78,-50.46,7.46,-56.16,0.78,-38.14,141,43_0008950_0008974-reel_begin_end,331,-83.113602,175.290894
9,26635.0,479.0,27541.0,1396.0,26441,1524,26031.0,1148.0,1601,1768,9.53,-5.61,22.81,-49.93,6.69,-56.12,0.68,-37.94,141,43_0008950_0008974-reel_begin_end,332,-83.108002,175.130203
10,29639.0,461.0,30524.0,1216.0,29481,1525,29021.0,1144.0,1601,1768,9.74,-4.74,22.71,-41.23,7.42,-56.16,0.68,-37.75,141,43_0008950_0008974-reel_begin_end,333,-83.103699,174.955704
11,32625.0,447.0,33414.0,1314.0,32491,1529,32018.0,1146.0,1601,1768,9.53,-4.06,21.1,-45.97,7.57,-56.36,0.63,-37.85,141,43_0008950_0008974-reel_begin_end,334,-83.099396,174.804504
12,35639.0,477.0,36551.0,1449.0,35471,1527,35038.0,1145.0,1601,1768,9.59,-5.51,22.96,-52.49,7.13,-56.26,0.78,-37.8,141,43_0008950_0008974-reel_begin_end,335,-83.091003,174.638397
1,2410.0,638.0,3101.0,1291.0,2222,1527,1776.0,1194.0,1598,1782,9.87,-12.54,20.06,-44.8,7.1,-56.45,0.53,-40.0,141,43_0009050_0009074-reel_begin_end,374,-82.849594,168.716507
2,5393.0,655.0,5876.0,1228.0,5235,1524,4779.0,1190.0,1598,1782,9.77,-13.38,16.89,-41.68,7.44,-56.31,0.72,-39.81,141,43_0009050_0009074-reel_begin_end,375,-82.849503,168.574905
3,8416.0,928.0,,,8285,1527,7799.0,1185.0,1598,1782,9.66,-26.86,,,7.73,-56.45,0.57,-39.56,141,43_0009050_0009074-reel_begin_end,376,-82.853394,168.429092
4,11477.0,983.0,,,11265,1524,10806.0,1182.0,1598,1782,10.56,-29.58,,,7.44,-56.31,0.67,-39.41,141,43_0009050_0009074-reel_begin_end,377,-82.849106,168.305405
5,14413.0,1087.0,,,14242,1520,13812.0,1192.0,1598,1782,9.62,-34.72,,,7.1,-56.11,0.76,-39.9,141,43_0009050_0009074-reel_begin_end,378,-82.832596,168.271194
6,17433.0,1058.0,,,17285,1527,16819.0,1180.0,1598,1782,9.62,-33.28,,,7.44,-56.45,0.57,-39.31,141,43_0009050_0009074-reel_begin_end,379,-82.821594,168.400696
7,20543.0,1143.0,,,20375,1524,19932.0,1185.0,1598,1782,9.77,-37.48,,,7.29,-56.31,0.76,-39.56,141,43_0009050_0009074-reel_begin_end,380,-82.824295,168.5298
8,23626.0,1199.0,,,23462,1522,23009.0,1182.0,1598,1782,9.66,-40.25,,,7.25,-56.21,0.57,-39.41,141,43_0009050_0009074-reel_begin_end,381,-82.842102,168.611801
9,26623.0,1030.0,,,26452,1523,26022.0,1181.0,1598,1782,9.47,-31.9,,,6.95,-56.26,0.61,-39.36,141,43_0009050_0009074-reel_begin_end,382,-82.858597,168.692398
10,29676.0,637.0,,,29465,1519,29052.0,1188.0,1598,1782,9.81,-12.49,,,6.7,-56.06,0.61,-39.71,141,43_0009050_0009074-reel_begin_end,383,-82.873596,168.775894
11,32663.0,648.0,,,32509,1525,32032.0,1190.0,1598,1782,9.77,-13.03,,,7.5,-56.36,0.47,-39.81,141,43_0009050_0009074-reel_begin_end,384,-82.888702,168.859299
12,35673.0,678.0,,,35519,1525,35052.0,1185.0,1598,1782,9.77,-14.51,,,7.5,-56.36,0.61,-39.56,141,43_0009050_0009074-reel_begin_end,385,-82.905197,168.939896
1,902.0,653.0,,,741,1522,285.0,1181.0,1594,288,9.64,-13.77,,,7.3,-56.71,0.65,-39.86,141,43_0009075_0009099-reel_begin_end,386,-82.924301,169.008102
2,3919.0,669.0,4724.0,1407.0,3758,1523,3291.0,1183.0,1594,288,9.89,-14.56,21.63,-51.02,7.55,-56.75,0.74,-39.96,141,43_0009075_0009099-reel_begin_end,387,-82.939407,169.110703
3,6912.0,659.0,7670.0,1246.0,6771,1523,6295.0,1193.0,1594,288,9.79,-14.07,20.84,-43.07,7.73,-56.75,0.8,-40.45,141,43_0009075_0009099-reel_begin_end,388,-82.955902,169.194
4,9912.0,637.0,10838.0,1331.0,9754,1521,9305.0,1180.0,1594,288,9.64,-12.98,23.14,-47.27,7.34,-56.66,0.8,-39.81,141,43_0009075_0009099-reel_begin_end,389,-82.973694,169.277298
5,12912.0,627.0,13861.0,1377.0,12727,1523,12305.0,1183.0,1594,288,9.35,-12.49,23.19,-49.54,6.66,-56.75,0.5,-39.96,141,43_0009075_0009099-reel_begin_end,390,-82.9888,169.368896
6,15919.0,631.0,16942.0,1385.0,15731,1525,15318.0,1184.0,1594,288,9.46,-12.69,24.37,-49.94,6.71,-56.85,0.69,-40.01,141,43_0009075_0009099-reel_begin_end,391,-83.006607,169.445206
7,18932.0,648.0,19868.0,1416.0,18811,1524,18338.0,1181.0,1594,288,9.5,-13.53,23.14,-51.47,7.73,-56.8,0.84,-39.86,141,43_0009075_0009099-reel_begin_end,392,-83.023102,169.538101
8,21949.0,619.0,22958.0,1356.0,21821,1522,21358.0,1222.0,1594,288,9.46,-12.09,24.17,-48.5,7.59,-56.71,0.84,-41.88,141,43_0009075_0009099-reel_begin_end,393,-83.040894,169.619904
9,24929.0,646.0,25771.0,1164.0,24744,1528,24341.0,1198.0,1594,288,9.31,-13.43,21.59,-39.02,6.61,-57.0,0.74,-40.7,141,43_0009075_0009099-reel_begin_end,394,-83.056,169.699203
10,27949.0,634.0,28811.0,1187.0,27801,1526,27341.0,1191.0,1594,288,9.46,-12.84,22.02,-40.16,7.3,-56.9,0.59,-40.35,141,43_0009075_0009099-reel_begin_end,395,-83.073807,169.778305
11,30965.0,645.0,31817.0,1375.0,30764,1521,30361.0,1184.0,1594,288,9.54,-13.38,21.96,-49.44,6.61,-56.66,0.74,-40.01,141,43_0009075_0009099-reel_begin_end,396,-83.091599,169.883301
12,33942.0,639.0,35002.0,1353.0,33784,1521,33345.0,1183.0,1594,288,9.35,-13.08,24.81,-48.36,7.05,-56.66,0.65,-39.96,141,43_0009075_0009099-reel_begin_end,397,-83.108093,169.962494
1,2383.0,629.0,3416.0,1434.0,2228,1525,1782.0,1183.0,1604,1782,9.44,-12.66,24.58,-52.21,7.17,-56.68,0.63,-39.88,141,43_0009100_0009124-reel_begin_end,399,-83.142395,170.127502
2,5383.0,641.0,6490.0,1312.0,5218,1524,4782.0,1185.0,1604,1782,9.44,-13.25,25.67,-46.21,7.02,-56.63,0.63,-39.97,141,43_0009100_0009124-reel_begin_end,400,-83.156097,170.199905
3,8393.0,678.0,9369.0,1462.0,8258,1523,7799.0,1197.0,1604,1782,9.44,-15.06,23.75,-53.58,7.46,-56.58,0.73,-40.56,141,43_0009100_0009124-reel_begin_end,401,-83.175293,170.295303
4,11416.0,622.0,12459.0,1374.0,11255,1519,10819.0,1200.0,1604,1782,9.49,-12.31,24.78,-49.26,7.13,-56.38,0.73,-40.71,141,43_0009100_0009124-reel_begin_end,402,-83.190399,170.3703
5,14419.0,658.0,15278.0,1458.0,14238,1523,13815.0,1186.0,1604,1782,9.53,-14.08,22.12,-53.39,6.88,-56.58,0.68,-40.02,141,43_0009100_0009124-reel_begin_end,403,-83.208206,170.465698
6,17429.0,636.0,18131.0,1404.0,17248,1520,16822.0,1186.0,1604,1782,9.68,-13.0,19.97,-50.73,7.02,-56.43,0.78,-40.02,141,43_0009100_0009124-reel_begin_end,404,-83.225998,170.555695
7,20456.0,620.0,,,20308,1522,19852.0,1201.0,1604,1782,9.63,-12.21,,,7.46,-56.53,0.78,-40.76,141,43_0009100_0009124-reel_begin_end,405,-83.242493,170.659302
8,23546.0,623.0,24355.0,1438.0,23382,1521,22935.0,1187.0,1604,1782,9.63,-12.36,21.49,-52.4,7.23,-56.48,0.68,-40.07,141,43_0009100_0009124-reel_begin_end,406,-83.257599,170.742493
9,26536.0,652.0,27170.0,1447.0,26338,1530,25922.0,1189.0,1604,1782,9.49,-13.79,18.78,-52.85,6.58,-56.92,0.49,-40.17,141,43_0009100_0009124-reel_begin_end,407,-83.275406,170.832397
10,29563.0,649.0,30267.0,1398.0,29368,1526,28962.0,1199.0,1604,1782,9.59,-13.64,19.91,-50.44,6.73,-56.73,0.78,-40.66,141,43_0009100_0009124-reel_begin_end,408,-83.290497,170.933395
11,32576.0,647.0,,,32455,1528,31955.0,1188.0,1604,1782,9.78,-13.54,,,8.01,-56.83,0.68,-40.12,141,43_0009100_0009124-reel_begin_end,409,-83.305603,171.018005
12,35663.0,648.0,36304.0,1365.0,35475,1531,35039.0,1189.0,1604,1782,9.88,-13.59,19.28,-48.82,7.13,-56.97,0.73,-40.17,141,43_0009100_0009124-reel_begin_end,410,-83.323395,171.100998
1,902.0,656.0,,,704,1526,275.0,1190.0,1608,275,9.77,-13.53,,,6.85,-56.75,0.53,-40.05,141,43_0009125_0009149-reel_begin_end,411,-83.338501,171.186798
2,3915.0,644.0,4653.0,1381.0,3741,1527,3291.0,1187.0,1608,275,9.81,-12.93,20.69,-49.54,7.25,-56.8,0.61,-39.91,141,43_0009125_0009149-reel_begin_end,412,-83.356293,171.264404
3,6912.0,658.0,7781.0,1412.0,6754,1525,6288.0,1189.0,1608,275,9.77,-13.63,22.58,-51.08,7.44,-56.7,0.57,-40.01,141,43_0009125_0009149-reel_begin_end,413,-83.372803,171.355698
4,9939.0,641.0,10828.0,1395.0,9754,1531,9318.0,1195.0,1608,275,9.87,-12.78,22.97,-50.24,7.14,-56.99,0.72,-40.3,141,43_0009125_0009149-reel_begin_end,414,-83.387894,171.448303
5,13009.0,731.0,13831.0,1369.0,12881,1522,12388.0,1184.0,1608,275,9.72,-17.25,21.84,-48.95,7.84,-56.55,0.57,-39.76,141,43_0009125_0009149-reel_begin_end,415,-83.405701,171.534103
6,16012.0,481.0,16707.0,1242.0,15851,1527,15381.0,1186.0,1608,275,9.77,-4.83,20.01,-42.64,7.39,-56.8,0.47,-39.86,141,43_0009125_0009149-reel_begin_end,416,-83.423599,171.621094
7,19035.0,743.0,,,18864,1521,18408.0,1197.0,1608,275,9.96,-17.85,,,7.44,-56.5,0.72,-40.4,141,43_0009125_0009149-reel_begin_end,417,-83.440002,171.699997
8,22025.0,628.0,,,21834,1523,21421.0,1191.0,1608,275,9.52,-12.14,,,6.7,-56.6,0.61,-40.1,141,43_0009125_0009149-reel_begin_end,418,-83.449799,171.849594
9,25072.0,813.0,,,24898,1526,24418.0,1204.0,1608,275,10.36,-21.33,,,7.79,-56.75,0.72,-40.75,141,43_0009125_0009149-reel_begin_end,419,-83.458298,171.999298
10,28002.0,655.0,,,27864,1522,27408.0,1186.0,1608,275,9.32,-13.48,,,7.29,-56.55,0.57,-39.86,141,43_0009125_0009149-reel_begin_end,420,-83.465393,172.160004
11,31025.0,614.0,,,30857,1525,30425.0,1186.0,1608,275,9.52,-11.44,,,7.04,-56.7,0.67,-39.86,141,43_0009125_0009149-reel_begin_end,421,-83.469696,172.3181
12,34002.0,694.0,34904.0,1225.0,33898,1521,33431.0,1195.0,1608,275,9.18,-15.41,22.47,-41.79,7.64,-56.5,0.76,-40.3,141,43_0009125_0009149-reel_begin_end,422,-83.478195,172.473297
1,2366.0,604.0,3208.0,1014.0,2221,1519,1789.0,1184.0,1604,1792,9.21,-11.28,21.69,-31.65,7.06,-56.73,0.66,-40.09,141,43_0009150_0009174-reel_begin_end,424,-83.4897,172.794907
2,5372.0,675.0,6500.0,1335.0,5232,1512,4799.0,1206.0,1604,1792,9.3,-14.8,26.02,-47.59,7.23,-56.38,0.81,-41.18,141,43_0009150_0009174-reel_begin_end,425,-83.498093,172.959595
3,8359.0,650.0,9262.0,949.0,8208,1525,7782.0,1191.0,1604,1792,9.11,-13.56,22.49,-28.42,6.87,-57.03,0.56,-40.44,141,43_0009150_0009174-reel_begin_end,426,-83.503906,173.124496
4,11386.0,684.0,12449.0,1214.0,11272,1527,10795.0,1191.0,1604,1792,9.36,-15.25,25.11,-41.58,7.67,-57.13,0.6,-40.44,141,43_0009150_0009174-reel_begin_end,427,-83.508194,173.277206
5,14409.0,592.0,15355.0,1308.0,14262,1528,13795.0,1190.0,1604,1792,9.7,-10.68,23.72,-46.25,7.52,-57.18,0.6,-40.39,141,43_0009150_0009174-reel_begin_end,428,-83.515305,173.4366
6,17393.0,650.0,18100.0,1120.0,17255,1527,16805.0,1211.0,1604,1792,9.46,-13.56,19.94,-36.91,7.42,-57.13,0.75,-41.43,141,43_0009150_0009174-reel_begin_end,429,-83.519699,173.611206
7,20396.0,626.0,21134.0,1100.0,20245,1525,19812.0,1194.0,1604,1792,9.36,-12.37,20.3,-35.92,7.12,-57.03,0.7,-40.59,141,43_0009150_0009174-reel_begin_end,430,-83.525406,173.772003
8,23423.0,566.0,24245.0,1285.0,23251,1519,22819.0,1188.0,1604,1792,9.61,-9.39,21.79,-45.11,7.06,-56.73,0.66,-40.29,141,43_0009150_0009174-reel_begin_end,431,-83.529694,173.930206
9,26399.0,693.0,27402.0,1376.0,26275,1521,25822.0,1218.0,1604,1792,9.26,-15.7,24.12,-49.63,7.42,-56.83,0.7,-41.78,141,43_0009150_0009174-reel_begin_end,432,-83.538193,174.106003
10,29416.0,653.0,30201.0,1341.0,29272,1523,28822.0,1196.0,1604,1792,9.51,-13.71,21.14,-47.89,7.37,-56.93,0.7,-40.69,141,43_0009150_0009174-reel_begin_end,433,-83.541199,174.275101
11,32426.0,658.0,33181.0,1221.0,32261,1521,31835.0,1197.0,1604,1792,9.51,-13.96,20.7,-41.93,7.06,-56.83,0.75,-40.74,141,43_0009150_0009174-reel_begin_end,434,-83.546906,174.427795
12,35429.0,677.0,36040.0,1326.0,35245,1528,34825.0,1199.0,1604,1792,9.55,-14.9,18.61,-47.14,6.83,-57.18,0.6,-40.84,141,43_0009150_0009174-reel_begin_end,435,-83.552704,174.596893
1,872.0,651.0,1402.0,1212.0,754,1527,278.0,1196.0,1598,275,9.47,-13.15,17.28,-41.33,7.73,-57.15,0.72,-40.53,141,43_0009175_0009199-reel_begin_end,436,-83.557007,174.757797
2,3975.0,707.0,4690.0,1464.0,3868,1524,3381.0,1190.0,1598,275,9.37,-15.96,19.91,-53.99,7.79,-57.0,0.61,-40.22,141,43_0009175_0009199-reel_begin_end,437,-83.561401,174.920197
3,6995.0,656.0,7784.0,1491.0,6841,1517,6395.0,1207.0,1598,275,9.66,-13.4,21.29,-55.35,7.39,-56.65,0.82,-41.08,141,43_0009175_0009199-reel_begin_end,438,-83.567093,175.072906
5,13012.0,651.0,,,12841,1525,12411.0,1191.0,1598,275,9.47,-13.15,,,6.95,-57.05,0.61,-40.27,141,43_0009175_0009199-reel_begin_end,439,-83.571503,175.243393
6,16095.0,655.0,16622.0,1102.0,15931,1522,15498.0,1205.0,1598,275,9.52,-13.35,17.28,-35.8,7.1,-56.9,0.72,-40.98,141,43_0009175_0009199-reel_begin_end,440,-83.575806,175.405807
7,19095.0,662.0,19723.0,1379.0,18948,1523,18495.0,1194.0,1598,275,9.52,-13.7,18.77,-49.72,7.35,-56.95,0.67,-40.43,141,43_0009175_0009199-reel_begin_end,441,-83.5802,175.576401
8,22209.0,675.0,22806.0,1399.0,22044,1524,21598.0,1190.0,1598,275,9.58,-14.35,18.37,-50.72,7.14,-57.0,0.57,-40.22,141,43_0009175_0009199-reel_begin_end,442,-83.583206,175.7388
9,25252.0,654.0,25769.0,1157.0,25077,1527,24648.0,1198.0,1598,275,9.47,-13.3,17.09,-38.57,6.89,-57.15,0.57,-40.63,141,43_0009175_0009199-reel_begin_end,443,-83.588898,175.902405
10,28239.0,685.0,28896.0,1428.0,28094,1519,27655.0,1204.0,1598,275,9.58,-14.86,19.26,-52.18,7.44,-56.75,0.97,-40.93,141,43_0009175_0009199-reel_begin_end,444,-83.595993,176.065994
11,31275.0,660.0,31799.0,1216.0,31094,1526,30685.0,1225.0,1598,275,9.52,-13.6,17.24,-41.53,6.85,-57.1,0.82,-41.98,141,43_0009175_0009199-reel_begin_end,445,-83.596207,176.221802
12,34289.0,647.0,34795.0,1341.0,34114,1526,33688.0,1203.0,1598,275,9.72,-12.95,17.18,-47.81,7.14,-57.1,0.86,-40.88,141,43_0009175_0009199-reel_begin_end,446,-83.602005,176.377304
1,869.0,460.0,1677.0,1380.0,718,1528,285.0,1159.0,1588,271,9.39,-3.96,21.24,-49.66,7.18,-57.01,0.83,-38.68,141,43_0009225_0009249-reel_begin_end,461,-83.659103,178.827103
2,3882.0,439.0,4727.0,1436.0,3744,1528,3291.0,1148.0,1588,271,9.44,-2.91,21.82,-52.44,7.41,-57.01,0.77,-38.14,141,43_0009225_0009249-reel_begin_end,462,-83.663498,178.977295
3,6902.0,439.0,7727.0,1406.0,6727,1528,6315.0,1152.0,1588,271,9.44,-2.91,21.53,-50.95,6.87,-57.01,0.83,-38.33,141,43_0009225_0009249-reel_begin_end,463,-83.666504,179.144104
4,9913.0,513.0,10510.0,1062.0,9768,1533,9325.0,1161.0,1588,271,9.39,-6.59,18.14,-33.86,7.27,-57.26,0.77,-38.78,141,43_0009225_0009249-reel_begin_end,464,-83.668106,179.304001
5,12939.0,477.0,13533.0,1367.0,12805,1532,12349.0,1151.0,1588,271,9.33,-4.8,18.04,-49.01,7.37,-57.21,0.69,-38.28,141,43_0009225_0009249-reel_begin_end,465,-83.672501,179.470703
6,15956.0,489.0,,,15798,1531,15379.0,1159.0,1588,271,9.29,-5.4,,,6.97,-57.16,0.83,-38.68,141,43_0009225_0009249-reel_begin_end,466,-83.676804,179.631897
7,19046.0,488.0,19640.0,1331.0,18861,1532,18439.0,1165.0,1588,271,9.44,-5.35,18.14,-47.23,6.73,-57.21,0.54,-38.98,141,43_0009225_0009249-reel_begin_end,467,-83.681198,179.791702
8,22149.0,444.0,22827.0,1257.0,22049,1528,21559.0,1150.0,1588,271,9.33,-3.16,19.27,-43.55,7.87,-57.01,0.69,-38.23,141,43_0009225_0009249-reel_begin_end,468,-83.685593,179.959793
9,25162.0,482.0,25736.0,1079.0,25058,1531,24582.0,1157.0,1588,271,9.23,-5.05,17.65,-34.71,7.71,-57.16,0.73,-38.58,141,43_0009225_0009249-reel_begin_end,469,-83.688599,-179.880295
10,28166.0,494.0,28760.0,966.0,28028,1538,27582.0,1157.0,1588,271,9.44,-5.65,18.14,-29.09,7.41,-57.51,0.88,-38.58,141,43_0009225_0009249-reel_begin_end,,,
11,31179.0,457.0,31897.0,1397.0,31058,1528,30589.0,1155.0,1588,271,9.33,-3.81,19.86,-50.5,7.56,-57.01,0.69,-38.48,141,43_0009225_0009249-reel_begin_end,,,
12,34216.0,552.0,34907.0,1338.0,34051,1526,33629.0,1151.0,1588,271,9.29,-8.53,19.42,-47.57,6.87,-56.91,0.69,-38.28,141,43_0009225_0009249-reel_begin_end,,,
1,3511.0,429.0,4206.0,1066.0,3411,1524,2927.0,1142.0,1591,2914,9.38,-3.89,19.57,-34.84,7.92,-57.1,0.82,-38.54,141,43_0009275_0009299-reel_begin_end,489,-83.737503,-176.599503
