A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
8,22622,371,22997.0,1101.0,22033,1327,21601,999,1499,470,16.17,-5.41,21.67,-40.85,7.54,-51.83,1.21,-35.9,125,40_0007000_0007024-reel_begin_end,1182,-80.406494,-176.270401
9,25639,377,25978.0,1019.0,25028,1319,24617,987,1499,470,16.13,-5.7,21.1,-36.87,7.18,-51.44,1.16,-35.32,125,40_0007000_0007024-reel_begin_end,1183,-80.406601,-176.1539
10,28645,355,28917.0,977.0,28024,1331,27631,1007,1499,470,16.07,-4.63,20.06,-34.83,6.97,-52.02,1.21,-36.29,125,40_0007000_0007024-reel_begin_end,1184,-80.406601,-176.042999
11,31680,878,31812.0,1121.0,31015,1344,30651,994,1499,470,16.29,-30.03,18.22,-41.82,6.55,-52.65,1.21,-35.66,125,40_0007000_0007024-reel_begin_end,1185,-80.406601,-175.926605
12,34699,853,,,34284,1344,33670,997,1499,470,16.13,-28.81,,,10.05,-52.65,1.05,-35.8,125,40_0007000_0007024-reel_begin_end,1186,-80.406693,-175.821106
1,3026,708,3130.0,932.0,2637,1340,1991,980,1513,1994,16.12,-21.83,17.65,-32.52,10.42,-51.99,0.96,-34.81,125,40_0007025_0007049-reel_begin_end,1163,-80.403107,-178.411301
2,6029,664,6272.0,1285.0,5461,1340,5018,976,1513,1994,16.02,-19.73,19.58,-49.36,7.7,-51.99,1.21,-34.62,125,40_0007025_0007049-reel_begin_end,1164,-80.403107,-178.305801
3,9036,728,,,8418,1342,8025,982,1513,1994,15.98,-22.78,,,6.92,-52.09,1.16,-34.9,125,40_0007025_0007049-reel_begin_end,1165,-80.401794,-178.194901
4,12059,686,,,11466,1344,11052,982,1513,1994,16.02,-20.78,,,7.33,-52.18,1.27,-34.9,125,40_0007025_0007049-reel_begin_end,1166,-80.401794,-178.083893
5,15078,345,15453.0,1099.0,14668,1323,14068,991,1513,1994,15.86,-4.5,21.35,-40.49,9.85,-51.18,1.06,-35.33,125,40_0007025_0007049-reel_begin_end,1167,-80.401901,-177.967499
6,18078,418,,,17463,1331,17074,991,1513,1994,15.71,-7.99,,,6.7,-51.56,1.0,-35.33,125,40_0007025_0007049-reel_begin_end,1168,-80.403305,-177.862106
7,21108,357,21494.0,1100.0,20555,1316,20091,995,1513,1994,15.86,-5.07,21.51,-40.54,7.76,-50.84,0.96,-35.52,125,40_0007025_0007049-reel_begin_end,1169,-80.404694,-177.751099
8,24138,432,24599.0,1125.0,23578,1320,23117,1009,1513,1994,15.86,-8.65,22.61,-41.73,7.65,-51.04,0.9,-36.19,125,40_0007025_0007049-reel_begin_end,1170,-80.406097,-177.640198
9,27142,418,27531.0,878.0,26578,1319,26128,1006,1513,1994,15.92,-7.99,21.62,-29.94,7.65,-50.99,1.06,-36.05,125,40_0007025_0007049-reel_begin_end,1171,-80.406097,-177.512802
10,30156,274,30545.0,1042.0,29534,1319,29156,1010,1513,1994,15.98,-1.11,21.68,-37.77,6.86,-50.99,1.33,-36.24,125,40_0007025_0007049-reel_begin_end,1172,-80.406204,-177.401794
11,33186,429,33532.0,956.0,32446,1331,32178,1005,1513,1994,15.98,-8.51,21.05,-33.66,5.13,-51.56,1.21,-36.0,125,40_0007025_0007049-reel_begin_end,1173,-80.403397,-177.286697
12,36196,399,,,35768,1319,35175,986,1513,1994,16.12,-7.08,,,9.85,-50.99,1.16,-35.09,125,40_0007025_0007049-reel_begin_end,1174,-80.4021,-177.175797
1,1648,700,,,926,1338,494,985,1503,484,18.1,-20.2,,,7.64,-52.1,1.39,-34.45,125,40_0007050_0007074-reel_begin_end,1150,-80.371094,-179.835297
2,4664,750,,,3968,1335,3511,969,1503,484,18.04,-22.7,,,7.96,-51.95,1.34,-33.65,125,40_0007050_0007074-reel_begin_end,1151,-80.375198,-179.731293
3,7650,749,,,6903,1338,6504,976,1503,484,17.84,-22.65,,,7.02,-52.1,1.24,-34.0,125,40_0007050_0007074-reel_begin_end,1152,-80.376602,-179.625793
4,10656,715,,,9984,1342,9538,982,1503,484,17.64,-20.95,,,7.9,-52.3,1.44,-34.3,125,40_0007050_0007074-reel_begin_end,1153,-80.380798,-179.509506
5,13675,712,,,13000,1342,12561,973,1503,484,17.48,-20.8,,,7.7,-52.3,1.34,-33.85,125,40_0007050_0007074-reel_begin_end,1154,-80.384903,-179.398605
6,16671,721,,,15963,1344,15564,973,1503,484,17.27,-21.25,,,7.02,-52.4,1.24,-33.85,125,40_0007050_0007074-reel_begin_end,1155,-80.386307,-179.293198
7,19673,698,,,18980,1339,18584,979,1503,484,17.01,-20.1,,,6.98,-52.15,1.24,-34.15,125,40_0007050_0007074-reel_begin_end,1156,-80.389099,-179.187698
8,22692,706,,,22006,1341,21603,980,1503,484,16.85,-20.5,,,6.92,-52.25,1.08,-34.2,125,40_0007050_0007074-reel_begin_end,1157,-80.390503,-179.082306
9,25687,708,,,25033,1344,24619,971,1503,484,16.65,-20.6,,,7.18,-52.4,1.18,-33.75,125,40_0007050_0007074-reel_begin_end,1158,-80.393295,-178.971298
10,28686,709,,,28247,1341,27629,970,1503,484,16.49,-20.65,,,10.13,-52.25,1.18,-33.7,125,40_0007050_0007074-reel_begin_end,1159,-80.398804,-178.864594
11,31703,689,,,31081,1344,30663,974,1503,484,16.45,-19.65,,,7.44,-52.4,1.39,-33.9,125,40_0007050_0007074-reel_begin_end,1160,-80.401596,-178.753693
12,34705,719,,,34297,1341,33676,976,1503,484,16.19,-21.15,,,10.28,-52.25,1.28,-34.0,125,40_0007050_0007074-reel_begin_end,1161,-80.403,-178.642807
1,2783,424,3219.0,1026.0,2619,1326,2191,982,1499,2158,9.8,-7.91,16.15,-36.97,7.41,-51.45,1.18,-34.84,125,40_0007225_0007249-reel_begin_end,1063,-80.058701,170.837601
2,5800,402,6240.0,877.0,5654,1328,5204,982,1499,2158,9.9,-6.84,16.31,-29.78,7.78,-51.55,1.22,-34.84,125,40_0007225_0007249-reel_begin_end,1064,-80.039398,170.876099
3,8823,419,,,8395,1451,8241,975,1499,2158,9.8,-7.67,,,3.57,-57.49,1.32,-34.51,125,40_0007225_0007249-reel_begin_end,1065,-80.028397,170.972
4,11830,428,12456.0,1163.0,11652,1325,11248,982,1499,2158,9.9,-8.1,19.02,-43.58,7.31,-51.4,1.43,-34.84,125,40_0007225_0007249-reel_begin_end,1066,-80.031204,171.067902
5,14843,426,15651.0,1181.0,14650,1327,14254,982,1499,2158,9.8,-8.0,21.57,-44.45,6.99,-51.5,1.22,-34.84,125,40_0007225_0007249-reel_begin_end,1067,-80.036697,171.166397
6,17887,419,18333.0,757.0,17705,1324,17283,980,1499,2158,10.12,-7.67,16.62,-23.98,7.47,-51.36,1.32,-34.75,125,40_0007225_0007249-reel_begin_end,1068,-80.042206,171.270401
7,20889,438,21325.0,740.0,20714,1325,20303,985,1499,2158,9.86,-8.58,16.21,-23.16,7.31,-51.4,1.32,-34.99,125,40_0007225_0007249-reel_begin_end,1069,-80.044998,171.364899
8,23906,426,24560.0,1146.0,23720,1327,23317,992,1499,2158,9.96,-8.0,19.49,-42.76,7.25,-51.5,1.38,-35.33,125,40_0007225_0007249-reel_begin_end,1070,-80.049103,171.467499
9,26922,414,27611.0,1181.0,26754,1328,26333,982,1499,2158,9.76,-7.42,19.8,-44.45,7.31,-51.55,1.18,-34.84,125,40_0007225_0007249-reel_begin_end,1071,-80.054596,171.561996
10,29950,422,30468.0,1052.0,29775,1325,29346,982,1499,2158,10.02,-7.81,17.57,-38.22,7.47,-51.4,1.22,-34.84,125,40_0007225_0007249-reel_begin_end,1072,-80.058807,171.666
11,32946,401,33560.0,1240.0,32764,1328,32360,983,1499,2158,9.96,-6.8,18.91,-47.3,7.31,-51.55,1.43,-34.89,125,40_0007225_0007249-reel_begin_end,1073,-80.061493,171.761795
12,35969,452,36683.0,1230.0,35787,1325,35380,981,1499,2158,9.86,-9.26,20.26,-46.82,7.21,-51.4,1.28,-34.8,125,40_0007225_0007249-reel_begin_end,1074,-80.065598,171.8508
1,1275,417,1957.0,1203.0,1096,1327,689,982,1517,664,9.81,-6.95,19.75,-45.11,7.21,-51.13,1.28,-34.38,125,40_0007250_0007274-reel_begin_end,1050,-80.149796,172.182007
2,4285,389,5024.0,1091.0,4088,1326,3706,983,1517,664,9.81,-5.59,20.58,-39.67,6.94,-51.08,1.38,-34.43,125,40_0007250_0007274-reel_begin_end,1051,-80.144302,172.066605
3,7315,395,8129.0,1233.0,7136,1329,6729,981,1517,664,9.81,-5.88,21.67,-46.57,7.21,-51.23,1.28,-34.33,125,40_0007250_0007274-reel_begin_end,1052,-80.138794,171.967804
4,10328,412,11103.0,1196.0,10182,1327,9750,989,1517,664,9.86,-6.71,21.15,-44.77,7.73,-51.13,1.44,-34.72,125,40_0007250_0007274-reel_begin_end,1053,-80.131897,171.852402
5,13345,425,14081.0,1122.0,13152,1323,12745,977,1517,664,9.96,-7.34,20.68,-41.18,7.15,-50.94,1.22,-34.14,125,40_0007250_0007274-reel_begin_end,1054,-80.127701,171.741196
6,16370,388,,,15909,1426,15755,954,1517,664,10.18,-5.54,,,3.46,-55.94,1.22,-33.02,125,40_0007250_0007274-reel_begin_end,1055,-80.120804,171.628601
7,19382,391,20136.0,1065.0,19161,1309,18779,979,1517,664,10.06,-5.69,21.04,-38.41,6.84,-50.26,1.28,-34.24,125,40_0007250_0007274-reel_begin_end,1056,-80.113907,171.518707
8,22438,792,,,22170,1326,21806,990,1517,664,10.58,-25.16,,,6.68,-51.08,1.38,-34.77,125,40_0007250_0007274-reel_begin_end,1057,-80.109695,171.408905
9,25412,384,26076.0,1058.0,25183,1324,24812,982,1517,664,9.91,-5.35,19.59,-38.07,6.58,-50.99,1.18,-34.38,125,40_0007250_0007274-reel_begin_end,1058,-80.102798,171.3004
10,28442,397,29096.0,1201.0,28250,1328,27843,982,1517,664,10.06,-5.98,19.59,-45.02,7.26,-51.18,1.34,-34.38,125,40_0007250_0007274-reel_begin_end,1059,-80.097198,171.191895
11,31441,390,31866.0,944.0,31194,1325,30855,993,1517,664,10.02,-5.64,16.21,-32.54,6.42,-51.04,1.48,-34.92,125,40_0007250_0007274-reel_begin_end,1060,-80.091705,171.082001
12,34464,412,34878.0,1015.0,34310,1327,33889,1020,1517,664,9.91,-6.71,15.95,-35.98,7.67,-51.13,1.54,-36.23,125,40_0007250_0007274-reel_begin_end,1061,-80.084793,170.977707
1,1276,383,1686.0,765.0,1097,1324,679,981,1506,647,9.99,-5.41,16.06,-23.85,7.33,-50.84,1.14,-34.28,125,40_0007300_0007324-reel_begin_end,1025,-80.282806,174.959106
2,4303,400,4799.0,995.0,4117,1322,3724,1002,1506,647,10.09,-6.23,17.44,-34.96,7.33,-50.74,1.51,-35.29,125,40_0007300_0007324-reel_begin_end,1026,-80.277298,174.851898
3,7329,329,7726.0,856.0,7168,1319,6726,982,1506,647,10.03,-2.8,15.92,-28.24,7.64,-50.6,1.09,-34.33,125,40_0007300_0007324-reel_begin_end,1027,-80.271698,174.733795
4,10339,489,10743.0,890.0,10157,1327,9750,987,1506,647,10.03,-10.53,16.02,-29.89,7.33,-50.98,1.3,-34.57,125,40_0007300_0007324-reel_begin_end,1028,-80.267593,174.615707
5,13356,400,13774.0,785.0,13213,1326,12756,980,1506,647,10.13,-6.23,16.33,-24.82,8.01,-50.93,1.24,-34.23,125,40_0007300_0007324-reel_begin_end,1029,-80.261993,174.508606
6,16390,398,16794.0,839.0,16201,1326,15772,974,1506,647,10.19,-6.13,16.18,-27.42,7.39,-50.93,1.03,-33.94,125,40_0007300_0007324-reel_begin_end,1030,-80.255096,174.397293
7,19386,355,19869.0,1033.0,19204,1331,18804,985,1506,647,10.13,-4.06,17.29,-36.79,7.44,-51.18,1.51,-34.47,125,40_0007300_0007324-reel_begin_end,1031,-80.2509,174.290207
8,22409,381,22870.0,1101.0,22198,1328,21820,985,1506,647,10.03,-5.31,16.86,-40.07,6.9,-51.03,1.3,-34.47,125,40_0007300_0007324-reel_begin_end,1032,-80.245407,174.183105
9,25443,394,25936.0,1027.0,25278,1327,24839,982,1506,647,10.09,-5.94,17.4,-36.5,7.64,-50.98,1.14,-34.33,125,40_0007300_0007324-reel_begin_end,1033,-80.239899,174.071793
10,28445,368,28852.0,792.0,28273,1327,27866,992,1506,647,9.82,-4.69,15.86,-25.16,7.27,-50.98,1.24,-34.81,125,40_0007300_0007324-reel_begin_end,1034,-80.234299,173.959198
11,31451,414,31876.0,878.0,31269,1328,30876,988,1506,647,9.76,-6.91,16.06,-29.31,7.07,-51.03,1.24,-34.62,125,40_0007300_0007324-reel_begin_end,1035,-80.228806,173.853394
12,34485,385,34892.0,805.0,34278,1326,33899,980,1506,647,9.82,-5.51,15.86,-25.78,6.75,-50.93,1.14,-34.23,125,40_0007300_0007324-reel_begin_end,1036,-80.223297,173.725693
1,1278,386,2189.0,1119.0,1125,1322,675,986,1506,646,10.01,-5.67,23.28,-40.85,7.78,-50.59,1.23,-34.47,125,40_0007350_0007374-reel_begin_end,1000,-80.3992,177.783401
2,4305,384,5205.0,1111.0,4165,1328,3733,1012,1506,646,9.97,-5.57,23.08,-40.47,7.93,-50.88,1.64,-35.71,125,40_0007350_0007374-reel_begin_end,1001,-80.393707,177.662506
3,7321,399,7739.0,910.0,7203,1328,6739,983,1506,646,9.91,-6.29,16.0,-30.82,8.19,-50.88,1.43,-34.32,125,40_0007350_0007374-reel_begin_end,1002,-80.3909,177.540207
4,10331,353,11242.0,1270.0,10170,1323,9749,986,1506,646,9.91,-4.08,23.18,-48.1,7.57,-50.64,1.43,-34.47,125,40_0007350_0007374-reel_begin_end,1003,-80.388107,177.431702
5,13359,367,13745.0,828.0,13198,1323,12745,961,1506,646,9.91,-4.75,15.53,-26.88,7.57,-50.64,0.97,-33.27,125,40_0007350_0007374-reel_begin_end,1004,-80.384003,177.321793
6,16382,352,16778.0,681.0,16196,1324,15750,962,1506,646,9.81,-4.03,15.58,-19.83,7.1,-50.69,0.6,-33.31,125,40_0007350_0007374-reel_begin_end,1005,-80.378403,177.206406
7,19393,371,19789.0,674.0,19200,1323,18796,983,1506,646,9.97,-4.95,15.74,-19.49,7.16,-50.64,1.27,-34.32,125,40_0007350_0007374-reel_begin_end,1006,-80.375595,177.096497
8,22419,564,22816.0,809.0,22208,1331,21812,987,1506,646,9.91,-14.21,15.69,-25.97,6.84,-51.03,1.07,-34.51,125,40_0007350_0007374-reel_begin_end,1007,-80.371506,176.981094
9,25432,361,25846.0,644.0,25282,1326,24846,982,1506,646,9.81,-4.47,15.84,-18.05,7.62,-50.79,1.27,-34.27,125,40_0007350_0007374-reel_begin_end,1008,-80.364594,176.872604
10,28449,407,28835.0,807.0,28274,1325,27849,981,1506,646,9.91,-6.67,15.53,-25.87,7.36,-50.74,1.17,-34.23,125,40_0007350_0007374-reel_begin_end,1009,-80.361801,176.751694
11,31458,351,31866.0,800.0,31273,1323,30844,957,1506,646,9.75,-3.99,15.69,-25.54,7.06,-50.64,0.81,-33.07,125,40_0007350_0007374-reel_begin_end,1010,-80.356201,176.637695
12,34495,401,34906.0,903.0,34345,1323,33888,982,1506,646,9.85,-6.39,15.84,-30.48,7.67,-50.64,1.01,-34.27,125,40_0007350_0007374-reel_begin_end,1011,-80.352097,176.522293
1,2788,394,3213.0,754.0,2642,1325,2170,957,1506,2160,9.79,-5.78,16.02,-23.47,7.65,-51.52,0.74,-33.44,125,40_0007375_0007399-reel_begin_end,988,-80.439606,179.161499
2,5822,399,6248.0,681.0,5665,1331,5194,961,1506,2160,10.0,-6.03,16.24,-19.88,7.7,-51.81,0.8,-33.64,125,40_0007375_0007399-reel_begin_end,989,-80.439499,179.048798
3,8822,335,9711.0,1217.0,8657,1330,8204,961,1506,2160,9.85,-2.88,22.88,-46.21,7.43,-51.76,0.8,-33.64,125,40_0007375_0007399-reel_begin_end,990,-80.434006,178.933395
4,11831,501,12778.0,1177.0,11706,1326,11235,967,1506,2160,9.69,-11.04,23.56,-44.25,7.86,-51.56,0.96,-33.93,125,40_0007375_0007399-reel_begin_end,991,-80.428497,178.822098
5,14872,331,15479.0,1178.0,14672,1333,14250,961,1506,2160,9.85,-2.69,18.74,-44.29,6.92,-51.91,0.74,-33.64,125,40_0007375_0007399-reel_begin_end,992,-80.422897,178.706696
6,17870,396,18345.0,942.0,17734,1330,17245,965,1506,2160,9.79,-5.88,16.75,-32.7,7.8,-51.76,0.63,-33.83,125,40_0007375_0007399-reel_begin_end,993,-80.418701,178.589996
7,20900,392,21604.0,1205.0,20722,1331,20279,960,1506,2160,9.79,-5.68,20.11,-45.62,7.18,-51.81,0.69,-33.59,125,40_0007375_0007399-reel_begin_end,994,-80.417297,178.467697
8,23927,358,24527.0,1146.0,23727,1329,23305,958,1506,2160,9.75,-4.01,18.54,-42.72,6.82,-51.71,0.63,-33.49,125,40_0007375_0007399-reel_begin_end,995,-80.414505,178.3508
9,26936,396,27868.0,1113.0,26775,1327,26318,958,1506,2160,9.85,-5.88,23.51,-41.1,7.49,-51.61,0.8,-33.49,125,40_0007375_0007399-reel_begin_end,996,-80.411804,178.240997
10,29966,417,30634.0,1252.0,29806,1330,29338,961,1506,2160,10.0,-6.91,19.78,-47.93,7.65,-51.76,0.8,-33.64,125,40_0007375_0007399-reel_begin_end,997,-80.408997,178.125504
11,32989,391,33532.0,1228.0,32864,1332,32361,959,1506,2160,9.89,-5.64,17.85,-46.75,8.06,-51.86,0.69,-33.54,125,40_0007375_0007399-reel_begin_end,998,-80.4048,178.008698
12,36006,409,36788.0,1289.0,35777,1325,35381,963,1506,2160,9.85,-6.52,21.31,-49.75,6.5,-51.52,0.69,-33.73,125,40_0007375_0007399-reel_begin_end,999,-80.403397,177.893295
1,2414,393,3218.0,1153.0,2214,1328,1786,964,1510,1782,9.98,-5.32,21.89,-42.44,7.01,-50.98,0.67,-33.21,125,40_0007450_0007474-reel_begin_end,934,-80.580399,-174.494797
2,5414,382,6353.0,1163.0,5260,1336,4803,966,1510,1782,9.83,-4.78,23.75,-42.93,7.54,-51.38,0.77,-33.31,125,40_0007450_0007474-reel_begin_end,935,-80.577698,-174.615707
3,8414,428,9089.0,1069.0,8242,1337,7814,971,1510,1782,9.83,-7.03,19.83,-38.34,7.28,-51.42,0.93,-33.55,125,40_0007450_0007474-reel_begin_end,936,-80.577606,-174.729797
4,11446,385,12179.0,1064.0,11254,1332,10843,970,1510,1782,9.71,-4.93,20.57,-38.09,6.86,-51.18,0.77,-33.5,125,40_0007450_0007474-reel_begin_end,937,-80.576202,-174.839798
5,14456,391,15367.0,1213.0,14285,1340,13857,971,1510,1782,9.71,-5.22,23.21,-45.37,7.17,-51.57,0.83,-33.55,125,40_0007450_0007474-reel_begin_end,938,-80.572006,-174.966202
6,17460,395,18474.0,1208.0,17281,1337,16867,981,1510,1782,9.77,-5.42,24.8,-45.12,7.11,-51.42,0.98,-34.04,125,40_0007450_0007474-reel_begin_end,939,-80.570602,-175.085907
7,20497,399,21465.0,1145.0,20333,1339,19894,978,1510,1782,9.87,-5.62,24.22,-42.05,7.44,-51.52,0.93,-33.89,125,40_0007450_0007474-reel_begin_end,940,-80.567795,-175.199997
8,23517,395,24360.0,1108.0,23339,1335,22899,966,1510,1782,9.87,-5.42,22.37,-40.24,7.23,-51.33,0.71,-33.31,125,40_0007450_0007474-reel_begin_end,941,-80.566406,-175.315399
9,26514,396,27324.0,1130.0,26342,1332,25899,967,1510,1782,9.83,-5.47,21.83,-41.32,7.28,-51.18,0.71,-33.35,125,40_0007450_0007474-reel_begin_end,942,-80.563599,-175.434906
10,29540,368,30387.0,1161.0,29397,1336,28940,976,1510,1782,9.77,-4.1,22.32,-42.83,7.65,-51.38,0.87,-33.79,125,40_0007450_0007474-reel_begin_end,943,-80.562195,-175.548996
11,32556,525,33549.0,1089.0,32385,1329,31957,966,1510,1782,9.71,-11.77,24.43,-39.31,7.17,-51.03,0.83,-33.31,125,40_0007450_0007474-reel_begin_end,944,-80.559494,-175.658997
12,35595,415,36409.0,1057.0,35391,1327,34970,981,1510,1782,10.14,-6.4,22.2,-37.75,7.11,-50.94,0.87,-34.04,125,40_0007450_0007474-reel_begin_end,945,-80.553894,-175.784103
1,895,429,1588.0,1059.0,716,1335,288,976,1513,270,9.82,-7.63,19.86,-38.04,7.23,-51.37,1.03,-34.04,125,40_0007475_0007499-reel_begin_end,921,-80.591904,-172.990799
2,3909,404,4859.0,1204.0,3748,1336,3294,965,1513,270,9.88,-6.42,23.64,-45.04,7.55,-51.42,0.97,-33.51,125,40_0007475_0007499-reel_begin_end,922,-80.593201,-173.103607
3,6911,420,7704.0,1084.0,6744,1340,6308,980,1513,270,9.76,-7.2,21.25,-39.25,7.34,-51.61,1.03,-34.23,125,40_0007475_0007499-reel_begin_end,923,-80.595901,-173.220398
4,9941,391,10613.0,1153.0,9759,1337,9345,991,1513,270,9.76,-5.8,19.49,-42.58,7.13,-51.47,1.13,-34.76,125,40_0007475_0007499-reel_begin_end,924,-80.595901,-173.334503
5,12965,346,13812.0,1259.0,12769,1316,12347,959,1513,270,9.82,-3.62,22.09,-47.7,6.98,-50.45,0.87,-33.22,125,40_0007475_0007499-reel_begin_end,925,-80.595901,-173.4487
6,15964,497,16704.0,1057.0,15793,1324,15336,971,1513,270,9.66,-10.91,20.38,-37.95,7.18,-50.84,0.56,-33.8,125,40_0007475_0007499-reel_begin_end,926,-80.598602,-173.557404
7,18981,405,19989.0,1202.0,18849,1329,18367,960,1513,270,9.76,-6.47,24.36,-44.95,7.85,-51.08,0.87,-33.27,125,40_0007475_0007499-reel_begin_end,927,-80.595795,-173.676895
8,22008,378,22926.0,1148.0,21804,1331,21397,967,1513,270,9.72,-5.17,23.01,-42.34,6.76,-51.18,0.87,-33.6,125,40_0007475_0007499-reel_begin_end,928,-80.594406,-173.797897
9,25011,371,25804.0,1150.0,24857,1333,24418,989,1513,270,9.62,-4.83,21.1,-42.44,7.39,-51.27,1.03,-34.67,125,40_0007475_0007499-reel_begin_end,929,-80.591599,-173.9133
10,28021,370,28782.0,1055.0,27849,1336,27410,966,1513,270,9.62,-4.78,20.64,-37.85,7.13,-51.42,0.77,-33.56,125,40_0007475_0007499-reel_begin_end,930,-80.590195,-174.034302
11,31059,352,31777.0,1038.0,30862,1333,30448,968,1513,270,9.88,-3.91,20.28,-37.03,7.02,-51.27,1.03,-33.65,125,40_0007475_0007499-reel_begin_end,931,-80.587402,-174.149796
12,34064,368,34804.0,1103.0,33896,1335,33464,983,1513,270,9.66,-4.69,20.38,-40.17,7.23,-51.37,0.97,-34.38,125,40_0007475_0007499-reel_begin_end,932,-80.584595,-174.270706
1,2409,366,3109.0,1093.0,2256,1333,1820,988,1517,1799,9.78,-3.65,20.09,-39.16,7.52,-50.88,1.1,-34.03,125,40_0007500_0007524-reel_begin_end,910,-80.577194,-171.701004
2,8423,400,9059.0,1103.0,8219,1335,7809,968,1517,1799,9.84,-5.32,19.21,-39.65,6.83,-50.98,0.79,-33.05,125,40_0007500_0007524-reel_begin_end,911,-80.578506,-171.8302
3,11453,395,12431.0,1224.0,11313,1333,10867,991,1517,1799,9.84,-5.07,24.25,-45.56,7.77,-50.88,1.2,-34.18,125,40_0007500_0007524-reel_begin_end,912,-80.581207,-171.942993
4,14459,392,15434.0,1212.0,14306,1336,13870,992,1517,1799,9.78,-4.92,24.15,-44.97,7.52,-51.03,1.1,-34.23,125,40_0007500_0007524-reel_begin_end,913,-80.581207,-172.055801
5,17469,403,18451.0,1225.0,17255,1329,16873,984,1517,1799,9.78,-5.46,24.25,-45.61,6.63,-50.68,1.0,-33.84,125,40_0007500_0007524-reel_begin_end,914,-80.5811,-172.169907
6,20510,395,,,20331,1334,19921,986,1517,1799,9.94,-5.07,,,7.3,-50.93,1.26,-33.93,125,40_0007500_0007524-reel_begin_end,915,-80.585205,-172.288101
7,23513,377,24496.0,1203.0,23349,1335,22914,986,1517,1799,9.99,-4.19,24.47,-44.53,7.57,-50.98,1.16,-33.93,125,40_0007500_0007524-reel_begin_end,916,-80.585205,-172.402298
8,26526,400,27511.0,1205.0,26390,1330,25926,983,1517,1799,9.73,-5.32,24.25,-44.63,7.73,-50.73,0.89,-33.79,125,40_0007500_0007524-reel_begin_end,917,-80.586502,-172.514999
9,29553,388,30350.0,1143.0,29371,1333,28950,974,1517,1799,9.99,-4.73,21.73,-41.6,7.3,-50.88,1.1,-33.35,125,40_0007500_0007524-reel_begin_end,918,-80.587906,-172.627808
10,32576,396,33298.0,1111.0,32401,1330,31973,987,1517,1799,9.88,-5.12,20.52,-40.04,7.3,-50.73,1.0,-33.98,125,40_0007500_0007524-reel_begin_end,919,-80.589203,-172.747498
11,35576,390,36598.0,1266.0,35380,1330,34955,966,1517,1799,9.88,-4.83,24.94,-47.61,6.99,-50.73,0.73,-32.96,125,40_0007500_0007524-reel_begin_end,920,-80.5905,-172.871201
1,888,412,1856.0,1245.0,724,1341,284,969,1520,281,9.77,-6.71,24.12,-47.15,7.34,-51.81,0.82,-33.75,125,40_0007525_0007549-reel_begin_end,897,-80.594101,-170.150208
2,888,412,1856.0,1245.0,713,1340,299,992,1520,281,9.77,-6.71,24.12,-47.15,7.18,-51.76,1.04,-34.87,125,40_0007525_0007549-reel_begin_end,898,-80.591293,-170.276703
3,3894,405,,,3734,1339,3309,994,1520,281,9.71,-6.37,,,7.34,-51.72,1.04,-34.96,125,40_0007525_0007549-reel_begin_end,899,-80.591293,-170.3936
4,6915,417,7804.0,1269.0,6751,1340,6322,995,1520,281,9.87,-6.95,23.05,-48.32,7.44,-51.76,1.08,-35.01,125,40_0007525_0007549-reel_begin_end,900,-80.589905,-170.514496
5,9944,387,10816.0,1254.0,9766,1337,9362,991,1520,281,9.81,-5.49,22.74,-47.59,7.18,-51.62,1.19,-34.82,125,40_0007525_0007549-reel_begin_end,901,-80.589798,-170.642395
6,12948,372,13845.0,1253.0,12805,1334,12345,967,1520,281,9.87,-4.76,23.17,-47.54,7.75,-51.47,0.94,-33.65,125,40_0007525_0007549-reel_begin_end,902,-80.588394,-170.763397
7,15962,398,16833.0,1207.0,15804,1335,15369,992,1520,281,9.93,-6.03,22.84,-45.31,7.59,-51.52,1.14,-34.87,125,40_0007525_0007549-reel_begin_end,903,-80.585602,-170.881607
8,18988,390,19913.0,1249.0,18838,1337,18402,991,1520,281,9.87,-5.64,23.59,-47.35,7.65,-51.62,1.19,-34.82,125,40_0007525_0007549-reel_begin_end,904,-80.582901,-171.001205
9,22008,386,22947.0,1275.0,21876,1337,21419,991,1520,281,9.87,-5.44,23.79,-48.61,7.92,-51.62,1.14,-34.82,125,40_0007525_0007549-reel_begin_end,905,-80.581497,-171.123596
10,25004,419,25847.0,1271.0,24829,1337,24425,989,1520,281,9.67,-7.05,22.16,-48.41,7.07,-51.62,1.08,-34.72,125,40_0007525_0007549-reel_begin_end,906,-80.578705,-171.240402
11,28038,370,28992.0,1278.0,27813,1330,27431,971,1520,281,9.87,-4.67,24.02,-48.75,6.54,-51.28,0.88,-33.85,125,40_0007525_0007549-reel_begin_end,907,-80.577301,-171.3573
12,31058,387,32087.0,1288.0,30937,1334,30462,990,1520,281,9.87,-5.49,25.13,-49.24,8.08,-51.47,1.04,-34.77,125,40_0007525_0007549-reel_begin_end,908,-80.577194,-171.4673
13,34065,366,34551.0,915.0,33890,1332,33462,982,1520,281,9.98,-4.47,17.18,-31.13,7.38,-51.38,1.04,-34.38,125,40_0007525_0007549-reel_begin_end,909,-80.575806,-171.5896
